pair,comparison_id,average_distance,average_distance_xyz,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_wrist,right_wrist,left_right_thumb,left_right_index,left_right_middle,left_right_ring,left_right_pinky,left_right_wrist,right_left_thumb,right_left_index,right_left_middle,right_left_ring,right_left_pinky,right_left_wrist,left_thumb_xyz,right_thumb_xyz,left_index_xyz,right_index_xyz,left_middle_xyz,right_middle_xyz,left_ring_xyz,right_ring_xyz,left_pinky_xyz,right_pinky_xyz,left_wrist_xyz,right_wrist_xyz,left_right_thumb_xyz,left_right_index_xyz,left_right_middle_xyz,left_right_ring_xyz,left_right_pinky_xyz,left_right_wrist_xyz,right_left_thumb_xyz,right_left_index_xyz,right_left_middle_xyz,right_left_ring_xyz,right_left_pinky_xyz,right_left_wrist_xyz,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
022,986,0.19935863196820475,0.2039775097154809,0.09120512209340037,0.04333152442044996,0.3728598078457205,0.03450127649079541,0.3079446297794486,0.05769615319121105,0.25018268867059373,0.11547767586262025,0.1924137762681082,0.1019088847221511,0.4178294135204108,0.40695263075354726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09541352383412065,0.04489091043844652,0.37289484146759566,0.03909236563030018,0.3079945032611845,0.06123563382903644,0.25037971021630784,0.11857735464078795,0.19278469129063505,0.10537689339398208,0.4356325206829103,0.42345716790046384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,01C,A,1.0,1_7,A,1.0,,01C,,,,491710,492010,300,B,1.0,1_7,A,1.0,,,01C,,,503419,504674,1255,Er komen twee beentjes uit en het lijkt alsof hij beweegt.,,Two little legs come out and it looks like it is moving.,,01C,01C,,,True,,Ik zei dat er echt zo de ogen zo uitpuilden.,,I said there was really so the eyes bulged like that.,,,01C,01C,True,491695.0,492025.0,330.0,503419.0,504674.0,1255.0,both,both,both
022,987,0.4354893479645139,0.43718722581675207,0.2063000833358146,0.24251617651450094,0.4860515081168421,0.35152195667958025,0.5594868420449398,0.3265690015683682,0.5847001804483395,0.28608524068613517,0.5767478888335725,0.20515862538368415,0.7171137074610737,0.6836209645013156,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.20691504296134308,0.2430582882171452,0.4861098913520008,0.3519242942612929,0.5599068001048907,0.32745173730344745,0.5859072017664088,0.2870659838386714,0.5784113120857358,0.20598164420174614,0.7219951846173256,0.6915193290910175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,01C,B,1.0,1_7,A,1.0,,,01C,,,503419,504674,1255,A,3.0,3_9,A,1.0,,01C,,,,1447843,1448303,460,,Ik zei dat er echt zo de ogen zo uitpuilden.,,I said there was really so the eyes bulged like that.,,,01C,01C,True,En twee van die beentjes.,,And two of those legs.,,01C,01C,,,True,503419.0,504674.0,1255.0,1447843.0,1448303.0,460.0,both,both,both
022,988,0.4413432873185825,0.4459970490746203,0.5531148280642645,0.12105391880049693,0.7376983443765402,0.11661479877926198,0.7208701190883491,0.10444998165970314,0.6582381093260601,0.06505090301336544,0.574765176010798,0.13933949860737316,1.115150704733591,0.38977306536318657,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5531344880763917,0.12715940997313616,0.73831149614947,0.12469636595876836,0.7213631720489566,0.11268062800004465,0.6586892965160757,0.08271990165908766,0.5753103717862068,0.14605348789379285,1.1172322594229425,0.394613711410571,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12A,B,1.0,1_8,B,12.0,,,12A,,12B,547716,551998,4282,A,2.0,2_5,A,12.0,,12A,,,,1104882,1105122,240,,En aan de andere kant heeft hij een dienblad vast.,,And on the other side he is holding a tray.,,,12B,12A,True,"Dit is diegene die één dienblad vast had, zoals jij dat noemde.",,"This is the one who was holding one tray, as you called it.",,,12A,,,True,547716.0,551998.0,4282.0,1104837.0,1105167.0,330.0,right,both,both
022,989,0.18817785027303385,0.1940924136753909,0.08357874242300632,0.10503371109844246,0.2409482445229248,0.1668144962774669,0.2279146450046672,0.2129985606299288,0.18676102476596135,0.20342982111324445,0.12580725759187028,0.19112547106517544,0.25379647514935555,0.2599257536343626,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08376744559273486,0.10724332072144802,0.24099808431224484,0.17013399535788346,0.2279568051780814,0.21607059859834302,0.1867898298995939,0.20771665563661065,0.12589680107863704,0.1961071342124996,0.2793170712753754,0.28711122224123875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12B,B,1.0,1_8,B,12.0,,,12A,,12B,547716,551998,4282,A,2.0,2_5,A,12.0,,12B,,,,1108247,1108607,360,,En aan de andere kant heeft hij een dienblad vast.,,And on the other side he is holding a tray.,,,12B,12A,True,"En dan aan z'n andere aan de andere kant, die neus, er zat zo'n doorn in.",,"And then on his other on the other side, that nose, there was such a thorn in it.",,12B-REP,,,,True,547716.0,551998.0,4282.0,1108247.0,1108607.0,360.0,left,both,both
022,990,0.31699704054018474,0.3244850921560842,nan,0.3406248727371997,nan,0.2805332201156382,nan,0.19661899097817848,nan,0.2021291272102419,nan,0.22002445009819435,nan,0.6620515821016557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3407496036875484,nan,0.28368470682580016,nan,0.2026209712285583,nan,0.21438679611581446,nan,0.23130835471346423,nan,0.6741601203653197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,03A,A,1.0,1_9,A,3.0,,03A,,,,578965,579125,160,B,1.0,1_9,A,3.0,,,03A,,,599350,599930,580,En heeft een hoofdje en twee armpjes en dat staat dan zo ongeveer.,,And has a head and two arms and that's about it.,,,03A,,,True,,En dan heb je nog een andere kubus in het midden.,,And then you have another cube in the middle.,,,,03A,True,578880.0,579210.0,330.0,599350.0,599930.0,580.0,right,right,right
022,991,0.3055375090951439,0.3065872239918079,0.06431929578845025,0.2170025860950159,0.1979198063084946,0.1382927513928064,0.251545760030778,0.19332106639084334,0.26509402335803833,0.1694522949178268,0.23021509473730556,0.16677675497765024,0.9179968258416813,0.854513849302836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06439437423019008,0.21759748255702524,0.1979479769125652,0.1392417626116994,0.2516340374189764,0.19506820414854123,0.2651982024419677,0.17199057967609127,0.2306013218510227,0.16738168432605796,0.9203405407131222,0.857650521014435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,03E,A,1.0,1_9,A,3.0,,03B+03E,03E,,,581212,583856,2644,B,2.0,2_16,B,3.0,,,03B,,03E,1309778,1310158,380,En heeft een hoofdje en twee armpjes en dat staat dan zo ongeveer.,,And has a head and two arms and that's about it.,,03B+03E,03B+03E,03E,03E,True,,Dit is de ballerina met haar handjes zo omhoog.,,This is the ballerina with her hands so up.,,,03E,03B,True,581212.0,583856.0,2644.0,1309778.0,1310158.0,380.0,both,both,both
022,992,0.33737158342214785,0.33980482944005314,0.2627833675138983,0.3160635888179055,0.32195535009734627,0.42846601320784505,0.33181056538818077,0.26543713691155424,0.3150936990084842,0.20576685386038857,0.28599633877085384,0.16527709037655836,0.4547884102817087,0.6950205868310505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2646427242523008,0.3162383684477787,0.3240217867822628,0.4286641582456171,0.333803620301397,0.2662806878088563,0.31721865839396785,0.20674021248230223,0.2890366216107759,0.1671910193665749,0.4635254460832308,0.7002946495055732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,03C,B,1.0,1_9,A,3.0,,,03C,,,590755,593075,2320,A,1.0,1_9,A,3.0,,03C,,,,593080,593360,280,,"En ehm zegmaar wat het plateau en de pot samen maakt, dat is een staaf die rond draait.",,"And um say what makes the tray and the pot together, which is a rod that rotates around.",,,03C,03C,True,"Ja, ja, precies.",,"Yes, yes, exactly.",,,03C,,,True,590755.0,593075.0,2320.0,593055.0,593385.0,330.0,right,both,both
022,993,0.28974111619468107,0.29416742776994226,0.14922329049568983,0.5159423968078574,0.18015432918799834,0.6492606291569363,0.07308462432085655,0.7030975528908612,0.03902088888286221,0.6680936046459209,0.056720517276284854,0.5781502038437507,1.2402430470043948,0.6824878510085293,0.34362186014169677,0.5243821189642447,0.5193172632660478,0.46878429030448854,0.41303259125856706,2.1181175475997307,0.15306764171155526,0.33680127442459246,0.05602812118293939,0.051098887463440455,0.0697445492451674,1.3086535823150174,0.15029642594374507,0.5206162706274057,0.1845392856624863,0.6536080613014441,0.07628784388155073,0.7049519314032582,0.04313520048161316,0.6687670733344375,0.064267658469858,0.5782975125592497,1.2464781521804005,0.6865926322678965,0.34905921240538934,0.5294906154707577,0.5213991296374126,0.4696647670876262,0.4133186504872691,2.1195038868964122,0.15741092728558387,0.3384160196748343,0.06606807400880921,0.057806926199351516,0.07870043146455462,1.3149270690915096,16D,B,1.0,1_10,B,16.0,,,16D,,,624568,624868,300,A,1.0,1_10,B,16.0,,16D,,,,649696,650016,320,,dat een beetje zo schuin omhoog gaat.,,That goes up a little bit so slanted.,,,,16D,True,een vierkant en zo'n ander slurfje.,,A square and such another trunk.,,16D,,,,True,624553.0,624883.0,330.0,649691.0,650021.0,330.0,left,right,left_right
022,994,0.589138511799671,0.5922569081130635,0.40675626864158904,0.5301796355487302,0.5627508016831199,0.5579627266503964,0.612555791141165,0.5191660923067325,0.6323244276262687,0.4678906202499085,0.6085453830546368,0.33772359670033536,1.1315387186571124,0.7022680793360564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.40681886545029095,0.5318133110126325,0.5637680173520904,0.5605484354490805,0.6137516180268032,0.5247516510225237,0.6340308322160068,0.4743024956666691,0.6107415046558607,0.34809887855677135,1.1329522982459597,0.7055049897020729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16B,B,1.0,1_10,B,16.0,,,16B,,,628407,629556,1149,A,1.0,1_10,B,16.0,,16B,,,,646896,647256,360,,En de andere is een- zijn kubusjes die steeds groter worden.,,And the other is a-are cubes that get bigger and bigger.,,,16B,16B,True,nog één aan de zijkant.,,one more on the side.,,,16B,,,True,628407.0,629556.0,1149.0,646896.0,647256.0,360.0,right,both,both
022,995,0.337262348757581,0.3425415514896251,nan,0.15070939017603088,nan,0.16773069472072782,nan,0.2231215197428378,nan,0.25509871158760766,nan,0.20007381330759505,nan,1.0268399630106868,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1570958801803782,nan,0.17837414570855095,nan,0.2276025808502255,nan,0.25747250482812795,nan,0.20126339522238465,nan,1.0334408021480834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16A,B,1.0,1_10,B,16.0,,,16A,,,634265,634825,560,A,1.0,1_10,B,16.0,,16A,,,,645076,645336,260,,en een bowlingpin als neus.,,And a bowling pin as a nose.,,,,16A,True,"Ja, dus één op zijn hoofd,",,"Yes, so one on his head,",,,16A,,,True,634265.0,634825.0,560.0,645041.0,645371.0,330.0,right,right,right
022,996,0.2349121678579158,0.24569020294303753,nan,0.02918009907986968,nan,0.14902974762682578,nan,0.06905325422790615,nan,0.13071992223011122,nan,0.17547714434324133,nan,0.8560128396395408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.051640556646793255,nan,0.15425361200944815,nan,0.08279078197030292,nan,0.1338772481098092,nan,0.1771629788427081,nan,0.8744160400791637,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16A,A,1.0,1_10,B,16.0,,16A,,,,645076,645336,260,B,3.0,3_16,B,16.0,,,16A,,,1557550,1557770,220,"Ja, dus één op zijn hoofd,",,"Yes, so one on his head,",,,16A,,,True,,en de bowlingpionnen,,and the bowling pawns,,,,16A,True,645041.0,645371.0,330.0,1557495.0,1557825.0,330.0,right,right,right
022,997,0.449369400553179,0.45294074987327065,0.4179856623734634,0.39673946840172364,0.3868254896125142,0.4729940809779054,0.38358330414225666,0.3474520176713366,0.3649326939979883,0.282740032230655,0.2990390010185739,0.21142051333485637,0.9008575539151324,1.0953521288037682,0.0911795083150855,0.20316070089983457,0.1678868168605544,0.1615569745895829,0.3124822153002644,1.759950187353752,0.25594768342162283,0.2313298844689019,0.1872490552879983,0.19808507732377764,0.1877848614696722,0.4440760677466923,0.4180606767031429,0.39733655135773643,0.38781832447767994,0.4738493302711105,0.3855352319730544,0.34902580325531823,0.3668780834680637,0.28408515588571026,0.3015238866536543,0.2138298935180967,0.907461346345456,1.102572558073095,0.09246236125124589,0.20500635196555775,0.17294970024335435,0.16716587165228636,0.31630888216337394,1.7637513319638054,0.25941630310280234,0.23479413885180633,0.18875583738317717,0.19925122211165047,0.18796588212340798,0.44951740672843477,16C,A,1.0,1_10,B,16.0,,16C,,,,646050,646310,260,B,3.0,3_16,B,16.0,,,16C,,,1556453,1556834,381,"zo één aan de zijkant,",,"so one on the side,",,16C,,,,True,,en de bowlingpionnen,,and the bowling pawns,,,,16C,True,646015.0,646345.0,330.0,1556453.0,1556834.0,381.0,left,right,left_right
022,998,0.7368347740009019,0.7383289400404076,0.5586924428326212,0.5070417914847802,0.8650267695116763,0.7452964592029643,0.9237037986965726,0.7498291688740778,0.8611339209355933,0.6232742095271896,0.6779586205510961,0.35368965850659856,1.0276488370042909,0.948721610883362,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5588084563300734,0.5071287537583054,0.8650869737277334,0.7453280203541018,0.9237713220619264,0.7498923556225602,0.8612596204200822,0.6234761568783141,0.6781853536216061,0.3542586865720255,1.0345593842221916,0.958192196915971,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07B,A,1.0,1_11,A,7.0,,07B,07B+07C,,,680422,681182,760,B,2.0,2_4,B,7.0,,,07B,,,1089580,1090140,560,"Ja, ja.",,"Yes, yes.",,07B,07B,07B+07C,07B+07C,True,,Dit is de eh pot die een tafel op heeft,,This is the eh pot that has a table on it,,,07B,07B,True,680422.0,681182.0,760.0,1089580.0,1090140.0,560.0,both,both,both
022,999,0.4671654784600976,0.4678840086135689,0.049544645210857274,0.4777734729788931,0.1495063912614395,0.6009216810979199,0.1995633594802662,0.5891213815988534,0.23729009014982771,0.5242743365819433,0.20602107835558464,0.4023224531999179,0.1791403691725481,1.990506482433121,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.05145902501036195,0.47794920438748534,0.14988170093319603,0.6009520941045914,0.19962213553816643,0.5894404534957213,0.23733729373636409,0.5253659039669403,0.2062059517716175,0.4050004961341707,0.18013771157558728,1.9912561327086238,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02A,B,1.0,1_12,B,2.0,,,02A,,,702456,702796,340,A,4.0,4_3,A,2.0,,02A,,,,1588778,1589238,460,,Het heeft een punthoed,,It has a pointed hat,,,02A,,True,met de driehoek bovenop,,with the triangle on top,,02A,02A,,,True,702456.0,702796.0,340.0,1588778.0,1589238.0,460.0,both,left,both
022,1000,0.32119097796234064,0.3236806365607564,0.40425755743127695,0.2188467062590797,0.13207306413222225,0.33918453615688715,0.1695064301976835,0.4308679261888231,0.19707649524304363,0.5080411667315852,0.1995707510702774,0.48345564124830115,0.5635168429130639,0.2078946179758443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.40427680664434795,0.22120190620700506,0.13511540808177094,0.3398631158167332,0.1709382330454505,0.43115071021622786,0.19741521781859867,0.5081897091913055,0.20142880376167419,0.48349187309725916,0.5720800836715174,0.21901577117718607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02B,B,1.0,1_12,B,2.0,,,02B,,,712384,712804,420,A,2.0,2_3,A,2.0,,02B,,,,1078562,1079322,760,,Dus het voelt alsof de neus steeds groter wordt.,,So it feels like the nose is getting bigger and bigger.,,,02B-REP,02B-REP,True,Met zo'n hele grote neus.,,With such a very big nose.,,02B,02B,,,True,712384.0,712804.0,420.0,1078562.0,1079322.0,760.0,both,both,both
022,1001,0.0920818303805742,0.0997418745495937,nan,0.12528685805966988,nan,0.03992140205858234,nan,0.07364180648509752,nan,0.08760154129718542,nan,0.09417458512922187,nan,0.1318647892536881,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.12562304376892763,nan,0.04179509836814254,nan,0.0744975419564928,nan,0.08828472220186126,nan,0.09475800667387646,nan,0.17349283432826146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02D,B,1.0,1_12,B,2.0,,,02D,,,718448,721240,2792,A,1.0,1_12,B,2.0,,02D,,,,727597,729897,2300,,En één oor is een ehm zeg maar zo'n zo'n blaasdingetje,,And one ear is an um say one of those blowing things,,,,02D,True,"Dat is zo'n heel dun ding dat dan zo wordt, toch?",,"That's one of those really thin things that then becomes like that, right?",,,02D,,,True,718448.0,721240.0,2792.0,727597.0,729897.0,2300.0,right,right,right
022,1002,0.36683950764994117,0.36755593758142746,0.5046086100649374,0.3942578681560936,0.4297664564387573,0.44441202858038,0.36619051825877047,0.44579782944723734,0.3209044893049567,0.41892666418642005,0.27621722610165844,0.36056754264030927,1.2976278271678976,0.7977937580039668,0.3804506122715833,0.29754046247749216,0.2503373610141345,0.20883806189181994,0.15732792323546713,0.613270324552007,0.0773607994347367,0.11041725164372629,0.15761420131250953,0.17792875107426342,0.17718661315055156,1.5005294292838596,0.5047321148808908,0.39449761785081394,0.4303133353005304,0.4446435000570762,0.3666193329638313,0.4459310956243887,0.3212991193280972,0.4191333071631354,0.276939252727042,0.3607924450142412,1.2986196705852102,0.7993536275598035,0.38076675558846756,0.298584498658781,0.2515677803996003,0.2098099617059562,0.15871732155535867,0.6211232934219273,0.07838938526295373,0.11073736284392964,0.15781347656097916,0.17808832339387384,0.17757403834484792,1.5027330390819804,09C,A,1.0,1_13,A,9.0,,09C,,,,750928,752510,1582,B,2.0,2_12,B,9.0,,,09C,,,1243976,1244176,200,Want hij heeft zo één uitsteeksel.,,Because he has one protrusion like that.,,,09C,,,True,,en eh een handvat en een dingetje onderin zodat het niet omvalt.,,And um a handle and a thingy at the bottom so it doesn't fall over.,,,09C,,True,750928.0,752510.0,1582.0,1243911.0,1244241.0,330.0,right,left,right_left
022,1003,0.2498204031231643,0.2524976198986369,nan,0.14493084855511962,nan,0.25984118172663434,nan,0.2484184190129819,nan,0.24166527498701665,nan,0.19791028673414826,nan,0.4061564077230851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.14544782442638132,nan,0.2612077629416108,nan,0.2519156956606034,nan,0.24546661436715764,nan,0.19891033069439534,nan,0.4120374913016729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14C,B,1.0,1_14,B,14.0,,,14C,,,799989,800369,380,A,1.0,1_14,B,14.0,,14C,,,,834220,834980,760,,die zo naar beneden gaat.,,Which goes down like this.,,,,14C,True,"En voor is inderdaad zo'n buis, voo- ervoor.",,"And before is indeed such a tube, voo- before.",,,14C,,,True,799989.0,800369.0,380.0,834220.0,834980.0,760.0,right,right,right
022,1004,0.2156304429729393,0.22302962677847446,nan,0.02801137014451143,nan,0.24722953072381199,nan,0.20996410477948294,nan,0.18013244019321326,nan,0.0917756771454467,nan,0.5366695348511693,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.037213602827862735,nan,0.24834272163013202,nan,0.21266239420395877,nan,0.18611727035776732,nan,0.10103614102850118,nan,0.5528056306226246,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14A,B,1.0,1_14,B,14.0,,,14A,,,816040,816480,440,A,1.0,1_14,B,14.0,,14A,,,,827955,828395,440,,Dus zegmaar het het i- het is alsof het een knot heeft.,,So say it i-it's like having a bun.,,,,14A,True,"Dus het is een pot, hij heeft bovenop heeft hij een bolletje.",,"So it's a jar, he has on top he has a ball.",,,14A,,,True,816040.0,816480.0,440.0,827955.0,828395.0,440.0,right,right,right
022,1005,0.23529877132923888,0.24138988202192294,0.07449339352537751,0.3800449516378013,0.2592156397458717,0.30103861152987005,0.3509624902086647,0.2479899639323755,0.327750223940964,0.2238212561508568,0.2445339245799678,0.20031374016832132,0.1312626963998637,0.08215836413093197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07799234145750154,0.38378951563662433,0.26037193734811126,0.3101059026580117,0.3515002342033622,0.25808947201092913,0.32850911210742006,0.23191666660600746,0.24502018782627494,0.2064066573489434,0.15024186549614316,0.0927346915637459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14B,B,1.0,1_14,B,14.0,,,14B,,14D,819839,820179,340,A,1.0,1_14,B,14.0,,14B,,14D,,831805,832848,1043,,En aan allebei de kanten heb je buizen,,And on both sides you have tubes,,,14D,14B,True,En dan twee inderdaad twee van die soort van armen.,,And then two indeed two of those kind of arms.,,14D,14B,,,True,819839.0,820179.0,340.0,831805.0,832848.0,1043.0,both,both,both
022,1006,0.23529877132923888,0.24138988202192294,0.07449339352537751,0.3800449516378013,0.2592156397458717,0.30103861152987005,0.3509624902086647,0.2479899639323755,0.327750223940964,0.2238212561508568,0.2445339245799678,0.20031374016832132,0.1312626963998637,0.08215836413093197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07799234145750154,0.38378951563662433,0.26037193734811126,0.3101059026580117,0.3515002342033622,0.25808947201092913,0.32850911210742006,0.23191666660600746,0.24502018782627494,0.2064066573489434,0.15024186549614316,0.0927346915637459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14D,B,1.0,1_14,B,14.0,,,14B,,14D,819839,820179,340,A,1.0,1_14,B,14.0,,14B,,14D,,831805,832848,1043,,En aan allebei de kanten heb je buizen,,And on both sides you have tubes,,,14D,14B,True,En dan twee inderdaad twee van die soort van armen.,,And then two indeed two of those kind of arms.,,14D,14B,,,True,819839.0,820179.0,340.0,831805.0,832848.0,1043.0,both,both,both
022,1007,0.5396317067032531,0.5406777614706609,0.32471885179354004,0.4387765269761465,0.4609391489818325,0.5235620100782821,0.5198052641367077,0.5171675010399082,0.5538534546657142,0.49380369103009825,0.5190536537701859,0.43084018123742307,1.156326906307091,0.5367332904221085,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.32482694366309517,0.44047164218789364,0.46096967234956454,0.5247362376225746,0.5198139158449223,0.5173956884360336,0.5538806464081659,0.49383051954159685,0.5190628449115555,0.4308642065613354,1.1588802831311427,0.5434005369900509,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11D,A,1.0,1_15,A,11.0,,11D,,,,887426,888106,680,B,1.0,1_15,A,11.0,,,11D,,,903170,903930,760,Maar dan met twee knobbels.,,But with two lumps.,,11D,11D,,,True,,"Ja, en ehm die roerstaaf lijkt het op een zo'n zo'n citruspers.",,"Yes, and um that stirrer looks like a so-so citrus juicer.",,,,11D,True,887426.0,888106.0,680.0,903170.0,903930.0,760.0,both,right,both
