label,length,fribbles,target_fribbles,#fribbles,fribbles entropy,speakers,freq,free. freq,priming,spanning_rounds,spanning_time,duration_to_emerge,turns_to_emerge,rounds_to_emerge,turns,rounds,estab_round,estab_turn,first_round,last_round,initiator,pos_seq,exp with pos,pair,dataset,from_ts,to_ts,establishment_ts,shared expressions,target_fribble,exp,#shared expressions,expressions_set,number of rounds,content_words_exp,int_pair,from_ts_unique,to_ts_unique,ts_len
vierkant,1,"[10, 1, 10, 10, 1, 10, 10, 1, 1, 16, 10, 1, 16, 10, 1, 16, 10, 1]",[ 1 10 16],3,0.3701705287415961,"['B', 'A', 'A', 'A', 'B', 'B', 'B', 'A', 'A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'A', 'B']",18,1,1,5,685.046,71.27999999999997,27,0,[135 162 195 198 242 254 255 259 261 266 290 300 306 333 342 351 355 370],"[1, 1, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6]",2,162,1,6,B,ADJ,vierkant#ADJ,2,small,"[323.98, 395.26, 470.21, 482.914, 593.08, 620.002, 623.7, 640.994, 645.52, 662.722, 730.59, 754.594, 767.68, 860.386, 892.32, 928.9, 942.21, 1012.226]","[327.18, 397.48, 474.78, 489.26, 594.62, 623.61, 624.52, 643.873, 647.2, 667.0, 731.88, 759.4, 770.12, 863.5, 895.58, 930.2, 945.16, 1014.8]",395.26,"['vierkant', 'dat vierkant vlak', 'vierkant voor']",1,vierkant,3,dat vierkant vlak voor,6,vierkant vlak,2,"[323.98, 395.26, 470.21, 482.914, 593.08, 620.002, 623.7, 640.994, 645.52, 662.722, 730.59, 754.594, 767.68, 860.386, 892.32, 928.9, 942.21, 1012.226]","[327.18, 397.48, 474.78, 489.26, 594.62, 623.61, 624.52, 643.873, 647.2, 667.0, 731.88, 759.4, 770.12, 863.5, 895.58, 930.2, 945.16, 1014.8]",18
spijker,1,"[12, 12, 12, 12, 6, 6, 12, 6]",[ 6 12],2,0.2386085007312412,"['B', 'B', 'A', 'B', 'A', 'B', 'B', 'A']",8,3,2,5,591.11,99.264,41,1,[167 168 208 258 295 296 340 367],"[1, 1, 2, 3, 4, 4, 5, 6]",2,208,1,6,B,NOUN,spijker#NOUN,2,small,"[408.93, 411.5, 508.194, 634.32, 743.5, 748.48, 882.02, 1002.51]","[411.4, 413.6, 511.22, 637.62, 745.22, 749.28, 883.96, 1004.54]",508.194,['spijker'],6,spijker,1,spijker,6,spijker,2,"[408.93, 411.5, 508.194, 634.32, 743.5, 748.48, 882.02, 1002.51]","[411.4, 413.6, 511.22, 637.62, 745.22, 749.28, 883.96, 1004.54]",8
feesthoed,1,"[2, 2, 2, 2, 2]",[2],1,0.0,"['A', 'B', 'A', 'B', 'A']",5,2,1,4,445.508,135.21000000000004,52,1,[221 273 312 353 365],"[2, 3, 4, 5, 6]",3,273,2,6,A,NOUN,feesthoed#NOUN,2,small,"[545.27, 680.48, 790.786, 937.03, 992.034]","[546.526, 683.25, 792.02, 938.38, 993.06]",680.48,"['feesthoed', 'dit zijn weer met het feesthoed']",2,feesthoed,2,met het zijn weer feesthoed dit,5,weer feesthoed,2,"[545.27, 680.48, 790.786, 937.03, 992.034]","[546.526, 683.25, 792.02, 938.38, 993.06]",5
tafel,1,"[7, 7, 7, 7, 7, 7]",[7],1,0.0,"['A', 'B', 'A', 'B', 'A', 'B']",6,1,1,5,588.77,141.95600000000002,55,1,[155 210 265 311 328 360],"[1, 2, 3, 4, 5, 6]",2,210,1,6,A,NOUN,tafel#NOUN,2,small,"[374.75, 516.706, 657.026, 785.602, 841.506, 967.49]","[378.72, 519.38, 658.0, 787.86, 842.43, 968.48]",516.706,"['tafel', 'met die tafel', 'die tafel']",7,tafel,3,die met tafel,6,tafel,2,"[374.75, 516.706, 657.026, 785.602, 841.506, 967.49]","[378.72, 519.38, 658.0, 787.86, 842.43, 968.48]",6
schuin,1,"[10, 10, 10, 10, 10, 10, 10]",[10],1,0.0,"['B', 'A', 'A', 'B', 'A', 'B', 'A']",7,2,1,5,615.03,146.22999999999996,60,1,[135 195 198 254 290 333 355],"[1, 2, 2, 3, 4, 5, 6]",2,195,1,6,B,ADJ,schuin#ADJ,2,small,"[323.98, 470.21, 482.914, 620.002, 730.59, 860.386, 942.21]","[327.18, 474.78, 489.26, 623.61, 731.88, 863.5, 945.16]",470.21,"['schuin vierkant', 'schuin', 'dat schuin vierkant']",10,schuin,3,schuin vierkant dat,6,schuin vierkant,2,"[323.98, 470.21, 482.914, 620.002, 730.59, 860.386, 942.21]","[327.18, 474.78, 489.26, 623.61, 731.88, 863.5, 945.16]",7
paraplu,1,"[6, 6, 6, 6]",[6],1,0.0,"['A', 'B', 'A', 'B']",4,2,1,3,318.89,164.75799999999992,61,1,[215 276 298 330],"[2, 3, 4, 5]",3,276,2,5,A,NOUN,paraplu#NOUN,2,small,"[527.042, 691.8, 749.634, 847.97]","[529.08, 694.2, 750.3, 849.6]",691.8,"['met dat paraplu', 'paraplu door']",6,paraplu,2,dat paraplu met door,4,paraplu,2,"[527.042, 691.8, 749.634, 847.97]","[529.08, 694.2, 750.3, 849.6]",4
klein,1,"[10, 10, 10, 10, 10, 10]",[10],1,0.0,"['B', 'A', 'B', 'B', 'A', 'B']",6,6,1,4,393.29,393.29,62,1,[133 195 199 254 289 333],"[1, 2, 2, 3, 4, 5]",2,195,1,5,B,ADJ,klein#ADJ,2,small,"[315.38, 470.21, 489.89, 620.002, 726.08, 860.386]","[317.42, 474.78, 491.22, 623.61, 730.54, 863.5]",470.21,['klein'],10,klein,1,klein,5,klein,2,"[315.38, 470.21, 489.89, 620.002, 726.08, 860.386]","[317.42, 474.78, 491.22, 623.61, 730.54, 863.5]",6
piramide,1,"[2, 2, 2, 2, 2]",[2],1,0.0,"['B', 'A', 'B', 'B', 'B']",5,2,1,4,550.6400000000001,163.464,63,1,[159 222 224 273 354],"[1, 2, 2, 3, 5]",2,222,1,5,B,NOUN,piramide#NOUN,2,small,"[385.666, 549.13, 551.394, 680.48, 938.46]","[387.82, 549.72, 552.28, 683.25, 939.42]",549.13,"['die piramide', 'piramide']",2,piramide,2,die piramide,4,piramide,2,"[385.666, 549.13, 551.394, 680.48, 938.46]","[387.82, 549.72, 552.28, 683.25, 939.42]",5
lang,1,"[10, 10, 10, 10]",[10],1,0.0,"['B', 'A', 'B', 'B']",4,4,1,2,140.69600000000003,140.69600000000003,66,1,[132 198 199 254],"[1, 2, 2, 3]",2,198,1,3,B,ADJ,lang#ADJ,2,small,"[311.522, 482.914, 489.89, 620.002]","[315.33, 489.26, 491.22, 623.61]",482.914,['lang'],10,lang,1,lang,3,lang,2,"[311.522, 482.914, 489.89, 620.002]","[315.33, 489.26, 491.22, 623.61]",4
wijnglas,1,"[3, 3, 3, 3, 3, 3]",[3],1,0.0,"['A', 'B', 'A', 'B', 'A', 'B']",6,1,1,5,680.6700000000001,168.618,68,1,[124 192 286 327 352 362],"[1, 2, 3, 4, 5, 6]",2,192,1,6,A,NOUN,wijnglas#NOUN,2,small,"[295.362, 463.98, 715.586, 837.25, 932.386, 977.73]","[297.06, 466.4, 716.59, 838.24, 933.39, 979.1]",463.98,"['dat wijnglas', 'het wijnglas', 'dit zijn weer het wijnglas']",3,wijnglas,3,het zijn dat weer wijnglas dit,6,weer wijnglas,2,"[295.362, 463.98, 715.586, 837.25, 932.386, 977.73]","[297.06, 466.4, 716.59, 838.24, 933.39, 979.1]",6
dienblad,1,"[12, 12, 12, 12, 12, 12]",[12],1,0.0,"['A', 'A', 'B', 'A', 'B', 'A']",6,1,2,5,619.4259999999999,217.67800000000005,88,2,[170 208 258 309 340 375],"[1, 2, 3, 4, 5, 6]",3,258,1,6,A,NOUN,dienblad#NOUN,2,small,"[416.642, 508.194, 634.32, 779.25, 882.02, 1038.466]","[419.04, 511.22, 637.62, 780.38, 883.96, 1039.5]",634.32,"['die met dat dienblad', 'dienblad', 'dat dienblad', 'met dat dienblad']",12,dienblad,4,die dat met dienblad,6,dienblad,2,"[416.642, 508.194, 634.32, 779.25, 882.02, 1038.466]","[419.04, 511.22, 637.62, 780.38, 883.96, 1039.5]",6
kort,1,"[10, 10]",[10],1,0.0,"['A', 'B']",2,2,1,3,3.1140000000000327,3.1140000000000327,135,3,[198 333],"[2, 5]",5,333,2,5,A,ADJ,kort#ADJ,2,small,"[482.914, 860.386]","[489.26, 863.5]",860.386,['kort'],10,kort,1,kort,2,kort,2,"[482.914, 860.386]","[489.26, 863.5]",2
ei,1,"[6, 14, 14, 6, 6, 6, 6, 6, 6]",[ 6 14],2,0.191051126627155,"['B', 'B', 'A', 'A', 'B', 'A', 'A', 'B', 'A']",9,1,2,5,907.6,334.114,139,1,[ 35  66 174 216 276 295 298 330 367],"[1, 1, 2, 2, 3, 4, 4, 5, 6]",2,174,1,6,B,NOUN,ei#NOUN,2,small,"[88.8, 160.37, 422.914, 529.44, 691.8, 743.5, 749.634, 847.97, 1002.51]","[94.91, 163.14, 424.46, 531.92, 694.2, 745.22, 750.3, 849.6, 1004.54]",422.914,"['door dat ei', 'een ei', 'ei', 'door een ei']",6,ei,4,een dat ei door,6,ei,2,"[88.8, 160.37, 422.914, 529.44, 691.8, 743.5, 749.634, 847.97, 1002.51]","[94.91, 163.14, 424.46, 531.92, 694.2, 745.22, 750.3, 849.6, 1004.54]",9
aflopen,1,"[1, 1, 1]",[1],1,0.0,"['A', 'A', 'B']",3,1,2,3,366.966,370.592,142,3,[161 259 303],"[1, 3, 4]",4,303,1,4,A,VERB,aflopen#VERB,2,small,"[391.554, 640.994, 762.146]","[395.18, 643.873, 763.28]",762.146,"['die aflopen', 'aflopen']",1,aflopen,2,die aflopen,3,aflopen,2,"[391.554, 640.994, 762.146]","[395.18, 643.873, 763.28]",3
cirkel,1,"[13, 13]",[13],1,0.0,"['A', 'B']",2,2,1,1,1.990000000000009,1.990000000000009,148,1,[ 72 220],"[1, 2]",2,220,1,2,A,NOUN,cirkel#NOUN,2,small,"[174.26, 540.22]","[176.98, 542.21]",540.22,['cirkel'],13,cirkel,1,cirkel,2,cirkel,2,"[174.26, 540.22]","[176.98, 542.21]",2
is-teken,1,"[4, 4, 4, 4, 4]",[4],1,0.0,"['B', 'B', 'A', 'B', 'A']",5,5,2,5,141.04999999999995,141.04999999999995,176,3,[150 264 326 336 361],"[1, 3, 4, 5, 6]",4,326,1,6,B,NOUN,is-teken#NOUN,2,small,"[363.426, 653.1, 832.13, 871.97, 972.322]","[366.08, 654.08, 833.22, 873.14, 973.18]",832.13,['is-teken'],4,is-teken,1,is-teken,5,is-teken,2,"[363.426, 653.1, 832.13, 871.97, 972.322]","[366.08, 654.08, 833.22, 873.14, 973.18]",5
spijker bovenop,2,"[1, 1, 1, 1, 1]",[1],1,0.0,"['B', 'B', 'B', 'A', 'B']",5,1,3,5,607.606,486.208,177,4,[164 241 300 341 370],"[1, 2, 4, 5, 6]",5,341,1,6,B,NOUN ADP,spijker#NOUN bovenop#ADP,2,small,"[403.298, 591.36, 754.594, 889.506, 1012.226]","[404.62, 593.03, 759.4, 892.22, 1014.8]",889.506,"['dit zijn weer met die spijker bovenop', 'die spijker bovenop', 'spijker bovenop']",1,spijker bovenop,3,spijker met zijn bovenop weer die dit,5,spijker bovenop weer,2,"[403.298, 591.36, 754.594, 889.506, 1012.226]","[404.62, 593.03, 759.4, 892.22, 1014.8]",5
hanekam,1,"[5, 5, 5]",[5],1,0.0,"['A', 'A', 'B']",3,3,2,3,0.6899999999999409,0.6899999999999409,181,3,[138 145 319],"[1, 1, 4]",4,319,1,4,A,NOUN,hanekam#NOUN,2,small,"[334.87, 349.698, 815.07]","[337.118, 351.9, 815.76]",815.07,['hanekam'],5,hanekam,1,hanekam,2,hanekam,2,"[334.87, 349.698, 815.07]","[337.118, 351.9, 815.76]",3
diamant,1,"[13, 13, 13, 13, 13, 13]",[13],1,0.0,"['B', 'B', 'A', 'B', 'A', 'B']",6,1,2,5,801.528,487.9740000000001,194,2,[ 75 219 269 308 337 364],"[1, 2, 3, 4, 5, 6]",3,269,1,6,B,NOUN,diamant#NOUN,2,small,"[183.42, 536.68, 671.394, 774.05, 875.43, 987.458]","[185.93, 540.18, 675.48, 776.51, 876.68, 988.68]",671.394,"['diamant', 'met die diamant']",13,diamant,2,die diamant met,6,diamant,2,"[183.42, 536.68, 671.394, 774.05, 875.43, 987.458]","[185.93, 540.18, 675.48, 776.51, 876.68, 988.68]",6
vlak,1,"[1, 1, 1, 1]",[1],1,0.0,"['A', 'A', 'A', 'B']",4,1,3,5,614.746,616.966,208,5,[162 261 342 370],"[1, 3, 5, 6]",6,370,1,6,A,ADJ,vlak#ADJ,2,small,"[395.26, 645.52, 892.32, 1012.226]","[397.48, 647.2, 895.58, 1014.8]",1012.226,"['vierkant vlak', 'vlak', 'dat vierkant vlak']",1,vlak,3,dat vierkant vlak,4,vierkant vlak,2,"[395.26, 645.52, 892.32, 1012.226]","[397.48, 647.2, 895.58, 1014.8]",4
twee armp,2,"[14, 14, 14, 14]",[14],1,0.0,"['A', 'B', 'A', 'B']",4,1,1,4,747.94,556.86,219,2,[ 68 287 316 347],"[1, 3, 4, 5]",3,287,1,5,A,NUM NOUN,twee#NUM armp#NOUN,2,small,"[163.34, 720.2, 804.0, 913.25]","[165.31, 723.28, 805.05, 915.76]",720.2,"['twee armp', 'die twee armp', 'en die twee armp']",14,twee armp,3,twee armp en die,4,twee armp,2,"[163.34, 720.2, 804.0, 913.25]","[165.31, 723.28, 805.05, 915.76]",4
happy,1,"[8, 8, 8, 8, 8, 8]",[8],1,0.0,"['A', 'A', 'A', 'A', 'B', 'A']",6,1,4,5,682.358,624.704,228,4,[116 236 282 322 344 359],"[1, 2, 3, 4, 5, 6]",5,344,1,6,A,SYM,happy#SYM,2,small,"[274.562, 578.72, 711.19, 819.93, 899.266, 961.058]","[278.7, 580.9, 712.82, 821.56, 901.02, 962.0]",899.266,"['happy', 'dit zijn weer die happy jump', 'happy jump', 'die happy jump']",8,happy,4,die jump zijn weer happy dit,6,jump happy weer,2,"[274.562, 578.72, 711.19, 819.93, 899.266, 961.058]","[278.7, 580.9, 712.82, 821.56, 901.02, 962.0]",6
citroen,1,"[9, 9, 9, 9, 9, 9]",[9],1,0.0,"['B', 'B', 'A', 'B', 'A', 'B']",6,1,2,5,951.826,569.12,234,2,[ 18 181 252 314 334 366],"[1, 2, 3, 4, 5, 6]",3,252,1,6,B,NOUN,citroen#NOUN,2,small,"[43.202, 441.42, 612.322, 797.34, 864.5, 996.386]","[44.56, 442.74, 614.07, 798.96, 866.44, 997.28]",612.322,"['citroen', 'dit zijn weer met het citroen', 'met het citroen']",9,citroen,3,met het citroen zijn weer dit,6,citroen weer,2,"[43.202, 441.42, 612.322, 797.34, 864.5, 996.386]","[44.56, 442.74, 614.07, 798.96, 866.44, 997.28]",6
raket,1,"[5, 5]",[5],1,0.0,"['B', 'A']",2,2,1,0,2.962000000000046,2.962000000000046,1,0,[219 220],"[1, 1]",1,220,1,1,B,NOUN,raket#NOUN,3,small,"[462.178, 462.436]","[463.658, 465.398]",462.436,['raket'],5,raket,1,raket,1,raket,3,"[462.178, 462.436]","[463.658, 465.398]",2
tafel,1,"[7, 7, 7, 7, 7, 7, 7, 7]",[7],1,0.0,"['A', 'B', 'B', 'A', 'B', 'B', 'A', 'B']",8,1,1,5,705.572,4.960000000000036,1,0,[246 247 331 406 407 457 485 523],"[1, 1, 2, 3, 3, 4, 5, 6]",1,247,1,6,A,NOUN,tafel#NOUN,3,small,"[511.62, 516.58, 691.78, 873.218, 873.316, 1016.004, 1091.332, 1221.22]","[515.648, 518.138, 694.196, 875.218, 873.878, 1017.718, 1093.888, 1222.338]",516.58,"['zweven tafel met kiepbak', 'zweven tafel met', 'tafel', 'zweven tafel', 'de tafel']",7,tafel,5,met tafel de kiepbak zweven,6,tafel kiepbak zweven,3,"[511.62, 516.58, 691.78, 873.218, 873.316, 1016.004, 1091.332, 1221.22]","[515.648, 518.138, 694.196, 875.218, 873.878, 1017.718, 1093.888, 1222.338]",8
buigen,1,"[8, 8, 8]",[8],1,0.0,"['A', 'B', 'A']",3,1,1,1,407.05,6.646000000000015,1,0,[156 157 362],"[1, 1, 2]",1,157,1,2,A,VERB,buigen#VERB,3,small,"[345.228, 351.874, 759.158]","[352.108, 353.198, 761.398]",351.874,"['buigen', 'poot zijn buigen']",8,buigen,2,buigen poot zijn,2,buigen poot,3,"[345.228, 351.874, 759.158]","[352.108, 353.198, 761.398]",3
drukken,1,"[9, 9]",[9],1,0.0,"['B', 'A']",2,2,1,0,3.025999999999996,3.025999999999996,1,0,[38 39],"[1, 1]",1,39,1,1,B,VERB,drukken#VERB,3,small,"[95.844, 97.412]","[97.682, 100.438]",97.412,['drukken'],9,drukken,1,drukken,1,drukken,3,"[95.844, 97.412]","[97.682, 100.438]",2
ovaal,1,"[9, 9, 9, 9, 9]",[9],1,0.0,"['A', 'B', 'A', 'B', 'A']",5,5,1,2,794.292,794.292,2,0,[  4   6   9 301 384],"[1, 1, 1, 2, 3]",1,6,1,3,A,ADJ,ovaal#ADJ,3,small,"[8.578, 23.076, 36.588, 627.076, 813.708]","[15.218, 26.912, 38.478, 628.379, 817.368]",23.076,['ovaal'],9,ovaal,1,ovaal,3,ovaal,3,"[8.578, 23.076, 36.588, 627.076, 813.708]","[15.218, 26.912, 38.478, 628.379, 817.368]",5
gieter,1,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",[10],1,0.0,"['B', 'A', 'A', 'B', 'B', 'A', 'B', 'B', 'A', 'A']",10,2,1,5,819.4380000000001,4.505999999999972,3,0,[176 179 313 314 392 439 441 493 494 517],"[1, 1, 2, 2, 3, 4, 4, 5, 5, 6]",1,179,1,6,B,NOUN,gieter#NOUN,3,small,"[383.172, 387.678, 657.22, 659.118, 833.124, 966.852, 969.798, 1116.356, 1118.02, 1204.516]","[385.078, 389.438, 657.838, 661.158, 833.878, 968.287, 973.438, 1117.038, 1121.369, 1205.228]",387.678,"['ik hebben de gieter', 'gieter', 'de gieter']",10,gieter,3,hebben de ik gieter,6,gieter,3,"[383.172, 387.678, 657.22, 659.118, 833.124, 966.852, 969.798, 1116.356, 1118.02, 1204.516]","[385.078, 389.438, 657.838, 661.158, 833.878, 968.287, 973.438, 1117.038, 1121.369, 1205.228]",10
lang dan de,3,"[10, 10]",[10],1,0.0,"['B', 'A']",2,2,1,0,4.329999999999984,4.329999999999984,3,0,[182 185],"[1, 1]",1,185,1,1,B,ADJ SCONJ DET,lang#ADJ dan#SCONJ de#DET,3,small,"[398.078, 401.178]","[399.778, 405.508]",401.178,['lang dan de'],10,lang dan de,1,lang de dan,1,lang,3,"[398.078, 401.178]","[399.778, 405.508]",2
de achterste,2,"[10, 10]",[10],1,0.0,"['B', 'A']",2,2,1,0,4.329999999999984,4.329999999999984,3,0,[182 185],"[1, 1]",1,185,1,1,B,DET NOUN,de#DET achterste#NOUN,3,small,"[398.078, 401.178]","[399.778, 405.508]",401.178,['de achterste'],10,de achterste,1,de achterste,1,achterste,3,"[398.078, 401.178]","[399.778, 405.508]",2
de voorste,2,"[10, 10]",[10],1,0.0,"['B', 'A']",2,2,1,0,4.329999999999984,4.329999999999984,3,0,[182 185],"[1, 1]",1,185,1,1,B,DET ADJ,de#DET voorste#ADJ,3,small,"[398.078, 401.178]","[399.778, 405.508]",401.178,['de voorste'],10,de voorste,1,voorste de,1,voorste,3,"[398.078, 401.178]","[399.778, 405.508]",2
zijn neus,2,"[16, 16]",[16],1,0.0,"['B', 'A']",2,2,1,0,4.159999999999968,4.159999999999968,7,0,[109 116],"[1, 1]",1,116,1,1,B,PRON NOUN,zijn#PRON neus#NOUN,3,small,"[237.508, 260.218]","[239.538, 264.378]",260.218,['zijn neus'],16,zijn neus,1,neus zijn,1,neus,3,"[237.508, 260.218]","[239.538, 264.378]",2
olifan,1,"[14, 14, 14]",[14],1,0.0,"['B', 'A', 'B']",3,1,1,2,813.5540000000001,17.649999999999977,9,0,[ 61  70 437],"[1, 1, 3]",1,70,1,3,B,NOUN,olifan#NOUN,3,small,"[140.758, 158.408, 957.892]","[144.338, 162.538, 960.257]",158.408,"['een soort olifan', 'olifan']",14,olifan,2,een olifan soort,2,olifan soort,3,"[140.758, 158.408, 957.892]","[144.338, 162.538, 960.257]",3
rechthoekuitsteeksel,1,"[11, 11, 11]",[11],1,0.0,"['B', 'A', 'B']",3,3,1,2,105.48800000000006,105.48800000000006,12,1,[479 491 519],"[4, 5, 6]",5,491,4,6,B,NOUN,rechthoekuitsteeksel#NOUN,3,small,"[1068.698, 1108.49, 1211.684]","[1071.985, 1111.528, 1213.978]",1108.49,['rechthoekuitsteeksel'],11,rechthoekuitsteeksel,1,rechthoekuitsteeksel,3,rechthoekuitsteeksel,3,"[1068.698, 1108.49, 1211.684]","[1071.985, 1111.528, 1213.978]",3
poot,1,"[8, 8, 8, 8, 8]",[8],1,0.0,"['B', 'B', 'B', 'A', 'B']",5,2,3,0,30.036,25.831999999999997,14,0,[142 153 154 156 157],"[1, 1, 1, 1, 1]",1,156,1,1,B,NOUN,poot#NOUN,3,small,"[319.396, 340.498, 342.98, 345.228, 351.874]","[321.838, 342.016, 344.218, 352.108, 353.198]",345.228,"['poot zijn buigen', 'één poot']",8,poot,2,buigen poot zijn één,1,buigen poot één,3,"[319.396, 340.498, 342.98, 345.228, 351.874]","[321.838, 342.016, 344.218, 352.108, 353.198]",5
pluim,1,"[16, 16, 16]",[16],1,0.0,"['B', 'B', 'A']",3,3,2,0,3.3100000000000023,3.3100000000000023,19,0,[108 109 127],"[1, 1, 1]",1,127,1,1,B,NOUN,pluim#NOUN,3,small,"[233.476, 237.508, 283.098]","[236.416, 239.538, 286.408]",283.098,['pluim'],16,pluim,1,pluim,1,pluim,3,"[233.476, 237.508, 283.098]","[236.416, 239.538, 286.408]",5
bal,1,"[14, 14, 14, 14, 14]",[14],1,0.0,"['B', 'B', 'A', 'B', 'B']",5,5,2,4,972.254,972.254,20,0,[ 63  82  83 437 508],"[1, 1, 1, 3, 5]",1,83,1,5,B,NOUN,bal#NOUN,3,small,"[145.098, 192.742, 196.164, 957.892, 1167.332]","[147.678, 196.298, 197.158, 960.257, 1168.418]",196.164,['bal'],14,bal,1,bal,3,bal,3,"[145.098, 192.742, 196.164, 957.892, 1167.332]","[147.678, 196.298, 197.158, 960.257, 1168.418]",5
een plaat,2,"[15, 15]",[15],1,0.0,"['B', 'A']",2,2,1,1,4.568000000000097,4.568000000000097,44,1,[350 394],"[2, 3]",3,394,2,3,B,DET NOUN,een#DET plaat#NOUN,3,small,"[734.788, 839.3]","[736.018, 843.868]",839.3,['een plaat'],15,een plaat,1,een plaat,2,plaat,3,"[734.788, 839.3]","[736.018, 843.868]",2
zijn hoofd,2,"[14, 16, 16, 16, 8, 8, 11, 11, 8, 14, 14]",[ 8 11 14 16],4,0.4952064840572696,"['B', 'B', 'A', 'B', 'B', 'B', 'B', 'A', 'A', 'B', 'A']",11,1,2,3,896.486,99.6,49,0,[ 63 108 112 120 149 163 321 418 429 437 471],"[1, 1, 1, 1, 1, 1, 2, 3, 3, 3, 4]",1,112,1,4,B,PRON NOUN,zijn#PRON hoofd#NOUN,3,small,"[145.098, 233.476, 244.698, 272.418, 330.278, 360.772, 672.958, 902.244, 937.284, 957.892, 1044.164]","[147.678, 236.416, 256.256, 277.207, 335.658, 363.187, 675.558, 906.498, 944.268, 960.257, 1046.954]",244.698,"['op zijn hoofd', 'zijn hoofd']",8,zijn hoofd,2,zijn op hoofd,4,hoofd,3,"[145.098, 233.476, 244.698, 272.418, 330.278, 360.772, 672.958, 902.244, 937.284, 957.892, 1044.164]","[147.678, 236.416, 256.256, 277.207, 335.658, 363.187, 675.558, 906.498, 944.268, 960.257, 1046.954]",11
op zijn hoofd,3,"[14, 16, 16, 16, 8, 8, 14, 14]",[ 8 14 16],3,0.3903195311147831,"['B', 'B', 'A', 'B', 'B', 'A', 'B', 'A']",8,2,2,3,896.486,99.6,49,0,[ 63 108 112 120 163 429 437 471],"[1, 1, 1, 1, 1, 3, 3, 4]",1,112,1,4,B,ADP PRON NOUN,op#ADP zijn#PRON hoofd#NOUN,3,small,"[145.098, 233.476, 244.698, 272.418, 360.772, 937.284, 957.892, 1044.164]","[147.678, 236.416, 256.256, 277.207, 363.187, 944.268, 960.257, 1046.954]",244.698,['op zijn hoofd'],8,op zijn hoofd,1,zijn op hoofd,3,hoofd,3,"[145.098, 233.476, 244.698, 272.418, 360.772, 937.284, 957.892, 1044.164]","[147.678, 236.416, 256.256, 277.207, 363.187, 944.268, 960.257, 1046.954]",8
poo,1,"[8, 8, 8]",[8],1,0.0,"['A', 'A', 'B']",3,1,2,1,187.798,189.5780000000001,70,1,[360 362 430],"[2, 2, 3]",3,430,2,3,A,NOUN,poo#NOUN,3,small,"[752.858, 759.158, 942.436]","[754.638, 761.398, 943.776]",942.436,"['een poo', 'poo']",8,poo,2,een poo,2,poo,3,"[752.858, 759.158, 942.436]","[754.638, 761.398, 943.776]",3
Pippi Langkous,2,"[13, 13, 13, 13, 13]",[13],1,0.0,"['B', 'A', 'B', 'A', 'B']",5,2,1,4,528.0269999999999,176.59400000000005,72,1,[342 414 453 499 531],"[2, 3, 4, 5, 6]",3,414,2,6,B,PROPN PROPN,Pippi#PROPN Langkous#PROPN,3,small,"[712.804, 889.398, 1005.348, 1135.748, 1242.436]","[714.409, 890.578, 1006.278, 1136.948, 1243.178]",889.398,"['Pippi Langkous', 'ik hebben Pippi Langkous']",13,Pippi Langkous,2,Langkous hebben Pippi ik,5,Langkous Pippi,3,"[712.804, 889.398, 1005.348, 1135.748, 1242.436]","[714.409, 890.578, 1006.278, 1136.948, 1243.178]",5
antenne,1,"[1, 1, 1, 1, 1]",[1],1,0.0,"['A', 'B', 'A', 'A', 'B']",5,1,1,5,692.7599999999999,210.99800000000005,94,1,[274 368 400 503 539],"[1, 2, 3, 5, 6]",2,368,1,6,A,NOUN,antenne#NOUN,3,small,"[566.478, 777.476, 855.044, 1146.564, 1263.138]","[570.378, 780.55, 858.538, 1149.358, 1265.136]",777.476,"['antenne en twee armp', 'armp en antenne', 'antenne']",1,antenne,3,twee armp antenne en,5,twee armp antenne,3,"[566.478, 777.476, 855.044, 1146.564, 1263.138]","[570.378, 780.55, 858.538, 1149.358, 1265.136]",5
Aardappelneus,1,"[11, 11]",[11],1,0.0,"['B', 'A']",2,2,1,1,1.330000000000041,1.330000000000041,99,1,[320 419],"[2, 3]",3,419,2,3,B,PROPN,Aardappelneus#PROPN,3,small,"[667.778, 906.548]","[672.578, 907.878]",906.548,['Aardappelneus'],11,Aardappelneus,1,Aardappelneus,2,Aardappelneus,3,"[667.778, 906.548]","[672.578, 907.878]",2
Frankenstein,1,"[8, 8, 8, 8, 8]",[8],1,0.0,"['B', 'B', 'A', 'B', 'A']",5,2,2,4,443.122,288.04600000000005,110,2,[366 427 476 504 521],"[2, 3, 4, 5, 6]",4,476,2,6,B,PROPN,Frankenstein#PROPN,3,small,"[771.51, 931.556, 1059.556, 1152.036, 1217.54]","[774.418, 934.678, 1062.823, 1152.898, 1218.508]",1059.556,"['Frankenstein', 'ik hebben Frankenstein']",8,Frankenstein,2,hebben Frankenstein ik,5,Frankenstein,3,"[771.51, 931.556, 1059.556, 1152.036, 1217.54]","[774.418, 934.678, 1062.823, 1152.898, 1218.508]",5
