pair,speaker,condition,round,trial,begin,end,duration_ms,duration_m,director,accuracy,target,num_words,num_content_words,num_lex_align,num_gestures,num_iconic_gestures,num_deictic_gestures,num_representational_gestures,num_other_gestures,num_gestural_align
2,B,Asym,2,2_9,527008,536000,8992,0.14986666666666668,A,1,6,5,0,0,0,0,0,0,0,0
2,A,Asym,2,2_10,536250,544908,8658,0.14429999999999998,B,1,13,1,1,0,0,0,0,0,0,0
2,B,Asym,2,2_10,536250,544908,8658,0.14429999999999998,B,1,13,18,8,1,0,0,0,0,0,0
2,A,Asym,2,2_11,545157,564059,18902,0.31503333333333333,A,1,2,23,9,1,1,1,0,1,0,0
2,B,Asym,2,2_11,545157,564059,18902,0.31503333333333333,A,1,2,19,10,1,0,0,0,0,0,0
2,A,Asym,2,2_12,564341,574397,10056,0.1676,B,1,15,3,0,0,0,0,0,0,0,0
2,B,Asym,2,2_12,564341,574397,10056,0.1676,B,1,15,20,6,0,0,0,0,0,0,0
2,A,Asym,2,2_13,574633,587709,13076,0.21793333333333334,A,1,8,20,6,0,3,3,0,3,0,2
2,B,Asym,2,2_13,574633,587709,13076,0.21793333333333334,A,1,8,6,0,0,0,0,0,0,0,0
2,A,Asym,2,2_14,587995,597695,9700,0.16166666666666665,B,1,1,2,0,0,0,0,0,0,0,0
2,B,Asym,2,2_14,587995,597695,9700,0.16166666666666665,B,1,1,18,6,1,2,2,0,2,0,0
2,A,Asym,2,2_15,597970,604402,6432,0.1072,A,1,4,5,2,0,0,0,0,0,0,0
2,B,Asym,2,2_15,597970,604402,6432,0.1072,A,1,4,7,2,0,0,0,0,0,0,0
2,A,Asym,2,2_16,604676,611986,7310,0.12183333333333332,B,1,5,3,1,0,0,0,0,0,0,0
2,B,Asym,2,2_16,604676,611986,7310,0.12183333333333332,B,1,5,14,6,0,0,0,0,0,0,0
2,A,Asym,3,3_1,612233,619811,7578,0.1263,A,1,9,7,2,1,0,0,0,0,0,0
2,B,Asym,3,3_1,612233,619811,7578,0.1263,A,1,9,3,2,0,0,0,0,0,0,0
2,A,Asym,3,3_2,620039,626849,6810,0.11349999999999999,B,1,10,2,0,0,0,0,0,0,0,0
2,B,Asym,3,3_2,620039,626849,6810,0.11349999999999999,B,1,10,20,11,2,0,0,0,0,0,0
2,A,Asym,3,3_3,627096,632764,5668,0.09446666666666667,A,1,15,6,3,1,1,1,0,1,0,0
2,B,Asym,3,3_3,627096,632764,5668,0.09446666666666667,A,1,15,1,0,0,0,0,0,0,0,0
2,A,Asym,3,3_4,632984,640592,7608,0.1268,B,1,12,1,0,0,0,0,0,0,0,0
2,B,Asym,3,3_4,632984,640592,7608,0.1268,B,1,12,13,5,2,0,0,0,0,0,0
2,A,Asym,3,3_5,640841,652587,11746,0.19576666666666667,A,1,1,20,8,1,4,2,2,4,0,1
2,B,Asym,3,3_5,640841,652587,11746,0.19576666666666667,A,1,1,4,1,0,0,0,0,0,0,0
2,A,Asym,3,3_6,652935,656855,3920,0.06533333333333333,B,1,4,1,1,0,0,0,0,0,0,0
2,B,Asym,3,3_6,652935,656855,3920,0.06533333333333333,B,1,4,6,2,0,0,0,0,0,0,0
2,A,Asym,3,3_7,657122,662398,5276,0.08793333333333334,A,1,7,6,2,1,0,0,0,0,0,0
2,B,Asym,3,3_7,657122,662398,5276,0.08793333333333334,A,1,7,1,0,0,0,0,0,0,0,0
2,A,Asym,3,3_8,662660,671098,8438,0.14063333333333333,B,1,16,3,1,0,0,0,0,0,0,0
2,B,Asym,3,3_8,662660,671098,8438,0.14063333333333333,B,1,16,17,8,1,0,0,0,0,0,0
2,A,Asym,3,3_9,671334,678485,7151,0.11918333333333334,A,1,13,15,7,1,2,1,0,1,1,0
2,B,Asym,3,3_9,671334,678485,7151,0.11918333333333334,A,1,13,3,0,0,0,0,0,0,0,0
2,A,Asym,3,3_10,678774,685267,6493,0.10821666666666667,B,1,2,6,3,0,0,0,0,0,0,0
2,B,Asym,3,3_10,678774,685267,6493,0.10821666666666667,B,1,2,11,6,1,0,0,0,0,0,0
2,A,Asym,3,3_11,685530,691428,5898,0.0983,A,1,11,10,3,1,0,0,0,0,0,0
2,B,Asym,3,3_11,685530,691428,5898,0.0983,A,1,11,1,0,0,0,0,0,0,0,0
2,A,Asym,3,3_12,691685,700309,8624,0.14373333333333335,B,1,6,5,0,0,0,0,0,0,0,0
2,B,Asym,3,3_12,691685,700309,8624,0.14373333333333335,B,1,6,12,5,2,0,0,0,0,0,0
2,A,Asym,3,3_13,700543,705812,5269,0.08781666666666667,A,1,5,5,2,0,1,1,0,1,0,0
2,B,Asym,3,3_13,700543,705812,5269,0.08781666666666667,A,1,5,2,1,0,0,0,0,0,0,0
2,A,Asym,3,3_14,706081,715672,9591,0.15985,B,1,8,8,1,0,0,0,0,0,0,0
2,B,Asym,3,3_14,706081,715672,9591,0.15985,B,1,8,20,6,0,0,0,0,0,0,0
2,A,Asym,3,3_15,715906,719591,3685,0.06141666666666667,A,1,3,4,1,1,0,0,0,0,0,0
2,B,Asym,3,3_15,715906,719591,3685,0.06141666666666667,A,1,3,1,0,0,0,0,0,0,0,0
2,A,Asym,3,3_16,719810,725685,5875,0.09791666666666667,B,1,14,2,1,0,0,0,0,0,0,0
2,B,Asym,3,3_16,719810,725685,5875,0.09791666666666667,B,1,14,13,5,1,0,0,0,0,0,0
2,A,Asym,4,4_1,725932,734918,8986,0.1497666666666667,A,1,10,19,9,4,3,1,2,3,0,0
2,B,Asym,4,4_1,725932,734918,8986,0.1497666666666667,A,1,10,3,0,0,0,0,0,0,0,0
2,A,Asym,4,4_2,735140,741956,6816,0.11359999999999999,B,0,15,1,1,0,1,0,0,0,1,0
2,B,Asym,4,4_2,735140,741956,6816,0.11359999999999999,B,0,15,14,7,1,0,0,0,0,0,0
2,A,Asym,4,4_3,742196,754042,11846,0.19743333333333332,A,1,6,17,7,2,0,0,0,0,0,0
2,B,Asym,4,4_3,742196,754042,11846,0.19743333333333332,A,1,6,7,3,1,0,0,0,0,0,0
2,A,Asym,4,4_4,754290,765531,11241,0.18735,B,1,1,7,3,0,0,0,0,0,0,0
2,B,Asym,4,4_4,754290,765531,11241,0.18735,B,1,1,19,9,2,0,0,0,0,0,0
2,A,Asym,4,4_5,765850,773450,7600,0.12666666666666665,A,1,16,18,6,2,0,0,0,0,0,0
2,B,Asym,4,4_5,765850,773450,7600,0.12666666666666665,A,1,16,2,0,0,0,0,0,0,0,0
2,A,Asym,4,4_6,773707,779085,5378,0.08963333333333333,B,1,13,1,1,0,0,0,0,0,0,0
2,B,Asym,4,4_6,773707,779085,5378,0.08963333333333333,B,1,13,9,3,1,0,0,0,0,0,0
2,A,Asym,4,4_7,779362,784549,5187,0.08645,A,1,12,7,2,1,0,0,0,0,0,0
2,B,Asym,4,4_7,779362,784549,5187,0.08645,A,1,12,5,0,0,0,0,0,0,0,0
2,A,Asym,4,4_8,784833,790612,5779,0.09631666666666666,B,1,7,1,0,0,0,0,0,0,0,0
2,B,Asym,4,4_8,784833,790612,5779,0.09631666666666666,B,1,7,9,4,1,0,0,0,0,0,0
2,A,Asym,4,4_9,790855,795971,5116,0.08526666666666666,A,1,2,7,2,1,0,0,0,0,0,0
2,B,Asym,4,4_9,790855,795971,5116,0.08526666666666666,A,1,2,2,1,0,0,0,0,0,0,0
2,A,Asym,4,4_10,796226,801953,5727,0.09545000000000001,B,1,9,1,1,0,0,0,0,0,0,0
2,B,Asym,4,4_10,796226,801953,5727,0.09545000000000001,B,1,9,6,2,1,0,0,0,0,0,0
2,A,Asym,4,4_11,802198,810452,8254,0.13756666666666667,A,1,14,11,3,1,0,0,0,0,0,0
2,B,Asym,4,4_11,802198,810452,8254,0.13756666666666667,A,1,14,8,4,0,0,0,0,0,0,0
2,A,Asym,4,4_12,810672,819645,8973,0.14955000000000002,B,1,5,3,2,0,0,0,0,0,0,0
2,B,Asym,4,4_12,810672,819645,8973,0.14955000000000002,B,1,5,15,5,1,0,0,0,0,0,0
2,A,Asym,4,4_13,819897,825506,5609,0.09348333333333333,A,1,8,8,2,0,0,0,0,0,0,0
2,B,Asym,4,4_13,819897,825506,5609,0.09348333333333333,A,1,8,3,2,0,0,0,0,0,0,0
2,A,Asym,4,4_14,825769,832182,6413,0.10688333333333334,B,1,11,1,0,0,0,0,0,0,0,0
2,B,Asym,4,4_14,825769,832182,6413,0.10688333333333334,B,1,11,10,3,1,0,0,0,0,0,0
2,A,Asym,4,4_15,832425,836877,4452,0.0742,A,1,4,6,1,1,0,0,0,0,0,0
2,B,Asym,4,4_15,832425,836877,4452,0.0742,A,1,4,1,0,0,0,0,0,0,0,0
2,A,Asym,4,4_16,837095,840967,3872,0.06453333333333333,B,1,3,1,0,0,0,0,0,0,0,0
2,B,Asym,4,4_16,837095,840967,3872,0.06453333333333333,B,1,3,5,2,1,0,0,0,0,0,0
2,A,Asym,5,5_1,841182,846826,5644,0.09406666666666667,A,1,7,6,2,1,0,0,0,0,0,0
2,B,Asym,5,5_1,841182,846826,5644,0.09406666666666667,A,1,7,3,2,0,0,0,0,0,0,0
2,A,Asym,5,5_2,847121,852862,5741,0.09568333333333333,B,1,6,1,0,0,0,0,0,0,0,0
2,B,Asym,5,5_2,847121,852862,5741,0.09568333333333333,B,1,6,8,4,2,0,0,0,0,0,0
2,A,Asym,5,5_3,853126,859915,6789,0.11315,A,1,11,6,1,1,0,0,0,0,0,0
2,B,Asym,5,5_3,853126,859915,6789,0.11315,A,1,11,2,0,0,0,0,0,0,0,0
2,A,Asym,5,5_4,860149,865440,5291,0.08818333333333334,B,1,10,1,0,0,0,0,0,0,0,0
2,B,Asym,5,5_4,860149,865440,5291,0.08818333333333334,B,1,10,15,7,5,0,0,0,0,0,0
2,A,Asym,5,5_5,865687,871611,5924,0.09873333333333334,A,1,9,6,2,1,0,0,0,0,0,0
2,B,Asym,5,5_5,865687,871611,5924,0.09873333333333334,A,1,9,3,2,0,0,0,0,0,0,0
2,A,Asym,5,5_6,871859,875393,3534,0.058899999999999994,B,1,4,1,1,0,0,0,0,0,0,0
2,B,Asym,5,5_6,871859,875393,3534,0.058899999999999994,B,1,4,6,2,1,0,0,0,0,0,0
2,A,Asym,5,5_7,875662,881411,5749,0.09581666666666666,A,1,13,8,2,1,1,1,0,1,0,0
2,B,Asym,5,5_7,875662,881411,5749,0.09581666666666666,A,1,13,2,1,0,0,0,0,0,0,0
2,A,Asym,5,5_8,881668,889467,7799,0.12998333333333334,B,1,12,1,0,0,0,0,0,0,0,0
2,B,Asym,5,5_8,881668,889467,7799,0.12998333333333334,B,1,12,9,3,1,0,0,0,0,0,0
2,A,Asym,5,5_9,889708,898735,9027,0.15045,A,1,1,17,7,2,0,0,0,0,0,0
2,B,Asym,5,5_9,889708,898735,9027,0.15045,A,1,1,3,0,0,0,0,0,0,0,0
2,A,Asym,5,5_10,898999,903415,4416,0.07360000000000001,B,1,8,1,0,0,0,0,0,0,0,0
2,B,Asym,5,5_10,898999,903415,4416,0.07360000000000001,B,1,8,8,3,1,0,0,0,0,0,0
2,A,Asym,5,5_11,903653,911475,7822,0.13036666666666666,A,1,15,5,2,1,1,1,0,1,0,0
2,B,Asym,5,5_11,903653,911475,7822,0.13036666666666666,A,1,15,2,1,0,0,0,0,0,0,0
2,A,Asym,5,5_12,911694,919052,7358,0.12263333333333333,B,1,14,1,1,0,0,0,0,0,0,0
2,B,Asym,5,5_12,911694,919052,7358,0.12263333333333333,B,1,14,11,3,1,0,0,0,0,0,0
2,A,Asym,5,5_13,919300,924741,5441,0.09068333333333332,A,1,5,5,2,0,0,0,0,0,0,0
2,B,Asym,5,5_13,919300,924741,5441,0.09068333333333332,A,1,5,2,1,0,0,0,0,0,0,0
2,A,Asym,5,5_14,925005,932430,7425,0.12375,B,1,16,1,1,0,0,0,0,0,0,0
2,B,Asym,5,5_14,925005,932430,7425,0.12375,B,1,16,17,6,2,0,0,0,0,0,0
2,A,Asym,5,5_15,932679,936488,3809,0.06348333333333334,A,1,3,5,2,1,0,0,0,0,0,0
2,B,Asym,5,5_15,932679,936488,3809,0.06348333333333334,A,1,3,1,0,0,0,0,0,0,0,0
2,A,Asym,5,5_16,936749,941902,5153,0.08588333333333333,B,1,2,1,0,0,0,0,0,0,0,0
2,B,Asym,5,5_16,936749,941902,5153,0.08588333333333333,B,1,2,9,3,1,0,0,0,0,0,0
2,A,Asym,6,6_1,942154,956151,13997,0.23328333333333334,A,1,10,13,5,3,0,0,0,0,0,0
2,B,Asym,6,6_1,942154,956151,13997,0.23328333333333334,A,1,10,5,2,0,0,0,0,0,0,0
2,A,Asym,6,6_2,956483,961020,4537,0.07561666666666667,B,1,11,1,0,0,0,0,0,0,0,0
2,B,Asym,6,6_2,956483,961020,4537,0.07561666666666667,B,1,11,7,2,1,0,0,0,0,0,0
2,A,Asym,6,6_3,961270,967199,5929,0.09881666666666668,A,1,8,6,1,1,0,0,0,0,0,0
2,B,Asym,6,6_3,961270,967199,5929,0.09881666666666668,A,1,8,1,0,0,0,0,0,0,0,0
2,A,Asym,6,6_4,967476,972272,4796,0.07993333333333334,B,1,7,1,0,0,0,0,0,0,0,0
2,B,Asym,6,6_4,967476,972272,4796,0.07993333333333334,B,1,7,6,2,1,0,0,0,0,0,0
2,A,Asym,6,6_5,972530,976456,3926,0.06543333333333333,A,1,4,5,2,1,0,0,0,0,0,0
2,B,Asym,6,6_5,972530,976456,3926,0.06543333333333333,A,1,4,1,0,0,0,0,0,0,0,0
2,A,Asym,6,6_6,976717,981487,4770,0.07949999999999999,B,1,3,1,0,0,0,0,0,0,0,0
2,B,Asym,6,6_6,976717,981487,4770,0.07949999999999999,B,1,3,6,2,1,0,0,0,0,0,0
2,A,Asym,6,6_7,981721,987131,5410,0.09016666666666667,A,1,14,7,2,0,0,0,0,0,0,0
2,B,Asym,6,6_7,981721,987131,5410,0.09016666666666667,A,1,14,1,0,0,0,0,0,0,0,0
2,A,Asym,6,6_8,987393,992230,4837,0.08061666666666666,B,1,13,1,0,0,0,0,0,0,0,0
2,B,Asym,6,6_8,987393,992230,4837,0.08061666666666666,B,1,13,6,2,1,0,0,0,0,0,0
2,A,Asym,6,6_9,992481,996260,3779,0.06298333333333334,A,1,2,6,2,1,0,0,0,0,0,0
2,B,Asym,6,6_9,992481,996260,3779,0.06298333333333334,A,1,2,1,0,0,0,0,0,0,0,0
2,A,Asym,6,6_10,996468,1002158,5690,0.09483333333333334,B,1,9,1,0,0,0,0,0,0,0,0
2,B,Asym,6,6_10,996468,1002158,5690,0.09483333333333334,B,1,9,6,2,1,0,0,0,0,0,0
2,A,Asym,6,6_11,1002406,1011535,9129,0.15214999999999998,A,1,6,10,4,2,1,1,0,1,0,0
2,B,Asym,6,6_11,1002406,1011535,9129,0.15214999999999998,A,1,6,2,1,0,0,0,0,0,0,0
2,A,Asym,6,6_12,1011798,1018449,6651,0.11084999999999999,B,1,1,1,0,0,0,0,0,0,0,0
2,B,Asym,6,6_12,1011798,1018449,6651,0.11084999999999999,B,1,1,14,5,3,0,0,0,0,0,0
2,A,Asym,6,6_13,1018670,1029435,10765,0.17941666666666667,A,1,16,8,2,1,1,1,0,1,0,0
2,B,Asym,6,6_13,1018670,1029435,10765,0.17941666666666667,A,1,16,4,1,0,0,0,0,0,0,0
2,A,Asym,6,6_14,1029663,1038470,8807,0.14678333333333335,B,1,5,1,1,0,0,0,0,0,0,0
2,B,Asym,6,6_14,1029663,1038470,8807,0.14678333333333335,B,1,5,5,2,0,0,0,0,0,0,0
2,A,Asym,6,6_15,1038704,1043895,5191,0.08651666666666666,A,1,12,7,2,1,0,0,0,0,0,0
2,B,Asym,6,6_15,1038704,1043895,5191,0.08651666666666666,A,1,12,1,0,0,0,0,0,0,0,0
2,A,Asym,6,6_16,1044176,1049538,5362,0.08936666666666666,B,1,15,1,1,0,0,0,0,0,0,0
2,B,Asym,6,6_16,1044176,1049538,5362,0.08936666666666666,B,1,15,8,3,1,0,0,0,0,0,0
3,A,AO,1,1_1,1000,100338,99338,1.6556333333333333,A,1,9,194,69,2,33,15,5,20,13,0
3,B,AO,1,1_1,1000,100338,99338,1.6556333333333333,A,1,9,76,31,1,0,0,0,0,0,0
3,A,AO,1,1_2,100537,118697,18160,0.3026666666666667,B,1,6,22,8,0,2,2,0,2,0,0
3,B,AO,1,1_2,100537,118697,18160,0.3026666666666667,B,1,6,32,9,0,0,0,0,0,0,0
3,A,AO,1,1_3,118886,139565,20679,0.34464999999999996,A,1,15,27,11,0,3,2,0,2,1,0
3,B,AO,1,1_3,118886,139565,20679,0.34464999999999996,A,1,15,12,5,0,0,0,0,0,0,0
3,A,AO,1,1_4,139754,213719,73965,1.23275,B,1,14,81,32,2,14,8,3,11,3,0
3,B,AO,1,1_4,139754,213719,73965,1.23275,B,1,14,139,52,0,0,0,0,0,0,0
3,A,AO,1,1_5,213902,222831,8929,0.14881666666666668,A,1,13,8,5,0,0,0,0,0,0,0
3,B,AO,1,1_5,213902,222831,8929,0.14881666666666668,A,1,13,11,2,0,0,0,0,0,0,0
3,A,AO,1,1_6,223010,291041,68031,1.13385,B,1,16,74,29,4,8,7,0,7,1,1
3,B,AO,1,1_6,223010,291041,68031,1.13385,B,1,16,101,39,2,2,1,0,1,1,0
3,A,AO,1,1_7,291220,309892,18672,0.31120000000000003,A,1,11,28,10,0,5,2,2,4,1,0
3,B,AO,1,1_7,291220,309892,18672,0.31120000000000003,A,1,11,14,4,0,0,0,0,0,0,0
3,A,AO,1,1_8,310070,366993,56923,0.9487166666666667,B,1,8,62,25,1,14,8,0,8,6,0
3,B,AO,1,1_8,310070,366993,56923,0.9487166666666667,B,1,8,126,50,2,0,0,0,0,0,0
3,A,AO,1,1_9,367169,381982,14813,0.24688333333333334,A,1,3,34,13,0,4,2,0,2,2,0
3,B,AO,1,1_9,367169,381982,14813,0.24688333333333334,A,1,3,12,4,0,0,0,0,0,0,0
3,A,AO,1,1_10,382166,413530,31364,0.5227333333333334,B,1,10,67,22,4,11,1,4,5,6,0
3,B,AO,1,1_10,382166,413530,31364,0.5227333333333334,B,1,10,34,12,0,0,0,0,0,0,0
3,A,AO,1,1_11,413710,466867,53157,0.8859499999999999,A,1,5,79,32,1,10,7,0,7,3,2
3,B,AO,1,1_11,413710,466867,53157,0.8859499999999999,A,1,5,61,22,0,1,1,0,1,0,2
3,A,AO,1,1_12,467040,499402,32362.000000000004,0.5393666666666667,B,1,4,48,20,0,10,6,0,6,4,0
3,B,AO,1,1_12,467040,499402,32362.000000000004,0.5393666666666667,B,1,4,57,25,0,3,1,0,1,2,0
3,A,AO,1,1_13,499585,527321,27736,0.46226666666666666,A,1,7,44,19,0,8,4,1,5,3,0
3,B,AO,1,1_13,499585,527321,27736,0.46226666666666666,A,1,7,23,9,1,0,0,0,0,0,0
3,A,AO,1,1_14,527493,564926,37433,0.6238833333333333,B,1,2,46,21,0,8,3,1,4,4,0
3,B,AO,1,1_14,527493,564926,37433,0.6238833333333333,B,1,2,55,23,0,0,0,0,0,0,0
3,A,AO,1,1_15,565109,576416,11307,0.18845,A,1,1,16,8,0,2,2,0,2,0,0
3,B,AO,1,1_15,565109,576416,11307,0.18845,A,1,1,11,3,0,0,0,0,0,0,0
3,A,AO,1,1_16,576585,593595,17010,0.28350000000000003,B,1,12,15,8,0,2,1,0,1,1,0
3,B,AO,1,1_16,576585,593595,17010,0.28350000000000003,B,1,12,34,15,0,0,0,0,0,0,0
3,A,AO,2,2_1,593767,615394,21627,0.36045,A,1,14,39,14,0,5,2,0,2,3,0
3,B,AO,2,2_1,593767,615394,21627,0.36045,A,1,14,23,10,0,0,0,0,0,0,0
3,A,AO,2,2_2,615569,631296,15727,0.26211666666666666,B,1,9,12,5,0,1,0,0,0,1,0
3,B,AO,2,2_2,615569,631296,15727,0.26211666666666666,B,1,9,23,9,2,3,0,0,0,3,0
3,A,AO,2,2_3,631467,644563,13096,0.21826666666666666,A,1,16,15,5,1,3,1,0,1,2,0
3,B,AO,2,2_3,631467,644563,13096,0.21826666666666666,A,1,16,11,5,0,0,0,0,0,0,0
3,A,AO,2,2_4,644745,655973,11228,0.18713333333333332,B,1,3,13,4,0,1,0,0,0,1,0
3,B,AO,2,2_4,644745,655973,11228,0.18713333333333332,B,1,3,9,3,2,0,0,0,0,0,0
3,A,AO,2,2_5,656155,666205,10050,0.1675,A,1,10,9,3,0,0,0,0,0,0,0
3,B,AO,2,2_5,656155,666205,10050,0.1675,A,1,10,19,9,1,0,0,0,0,0,0
3,A,AO,2,2_6,666380,680859,14479,0.24131666666666665,B,1,11,10,4,1,2,1,0,1,1,0
3,B,AO,2,2_6,666380,680859,14479,0.24131666666666665,B,1,11,21,7,2,0,0,0,0,0,0
3,A,AO,2,2_7,681026,690677,9651,0.16085,A,1,12,9,3,0,0,0,0,0,0,0
3,B,AO,2,2_7,681026,690677,9651,0.16085,A,1,12,8,3,0,0,0,0,0,0,0
3,A,AO,2,2_8,690852,702789,11937,0.19895,B,1,7,13,5,0,1,0,0,0,1,0
3,B,AO,2,2_8,690852,702789,11937,0.19895,B,1,7,11,4,0,0,0,0,0,0,0
3,A,AO,2,2_9,702962,711631,8669,0.14448333333333335,A,1,6,10,4,0,1,0,0,0,1,0
3,B,AO,2,2_9,702962,711631,8669,0.14448333333333335,A,1,6,8,1,0,0,0,0,0,0,0
3,A,AO,2,2_10,711803,717096,5293,0.08821666666666667,B,1,13,3,1,0,0,0,0,0,0,0
3,B,AO,2,2_10,711803,717096,5293,0.08821666666666667,B,1,13,7,3,0,0,0,0,0,0,0
3,A,AO,2,2_11,717275,726342,9067,0.15111666666666668,A,1,2,12,5,0,2,1,0,1,1,0
3,B,AO,2,2_11,717275,726342,9067,0.15111666666666668,A,1,2,6,1,0,0,0,0,0,0,0
3,A,AO,2,2_12,726516,740142,13626,0.2271,B,1,15,7,2,0,1,1,0,1,0,0
3,B,AO,2,2_12,726516,740142,13626,0.2271,B,1,15,27,11,0,0,0,0,0,0,0
3,A,AO,2,2_13,740311,776247,35936,0.5989333333333333,A,1,8,78,34,1,10,5,1,6,4,0
3,B,AO,2,2_13,740311,776247,35936,0.5989333333333333,A,1,8,22,7,0,0,0,0,0,0,0
3,A,AO,2,2_14,776426,784302,7876,0.13126666666666667,B,1,1,8,4,0,0,0,0,0,0,0
3,B,AO,2,2_14,776426,784302,7876,0.13126666666666667,B,1,1,12,4,1,0,0,0,0,0,0
3,A,AO,2,2_15,784483,794558,10075,0.16791666666666666,A,1,4,13,5,1,2,1,0,1,1,0
3,B,AO,2,2_15,784483,794558,10075,0.16791666666666666,A,1,4,4,0,0,0,0,0,0,0,0
3,A,AO,2,2_16,794742,808396,13654,0.22756666666666667,B,1,5,15,4,0,1,0,0,0,1,0
3,B,AO,2,2_16,794742,808396,13654,0.22756666666666667,B,1,5,19,8,1,0,0,0,0,0,0
3,A,AO,3,3_1,808571,831963,23392,0.38986666666666664,A,1,9,39,16,2,6,4,0,4,2,0
3,B,AO,3,3_1,808571,831963,23392,0.38986666666666664,A,1,9,17,7,1,0,0,0,0,0,0
3,A,AO,3,3_2,832142,837861,5719,0.09531666666666667,B,1,10,4,1,0,0,0,0,0,0,0
3,B,AO,3,3_2,832142,837861,5719,0.09531666666666667,B,1,10,5,1,0,0,0,0,0,0,0
3,A,AO,3,3_3,838030,845927,7897,0.13161666666666666,A,1,15,10,4,1,2,2,0,2,0,0
3,B,AO,3,3_3,838030,845927,7897,0.13161666666666666,A,1,15,4,0,0,0,0,0,0,0,0
3,A,AO,3,3_4,846104,853705,7601,0.12668333333333334,B,1,12,5,1,0,0,0,0,0,0,0
3,B,AO,3,3_4,846104,853705,7601,0.12668333333333334,B,1,12,9,4,1,0,0,0,0,0,0
3,A,AO,3,3_5,853877,860320,6443,0.10738333333333333,A,1,1,10,4,2,1,0,0,0,1,0
3,B,AO,3,3_5,853877,860320,6443,0.10738333333333333,A,1,1,1,0,0,0,0,0,0,0,0
3,A,AO,3,3_6,860500,867642,7142,0.11903333333333334,B,1,4,4,1,0,0,0,0,0,0,0
3,B,AO,3,3_6,860500,867642,7142,0.11903333333333334,B,1,4,7,3,2,0,0,0,0,0,0
3,A,AO,3,3_7,867823,876848,9025,0.15041666666666667,A,1,7,15,6,1,1,1,0,1,0,0
3,B,AO,3,3_7,867823,876848,9025,0.15041666666666667,A,1,7,4,1,1,0,0,0,0,0,0
3,A,AO,3,3_8,877031,888288,11257,0.18761666666666665,B,1,16,19,9,2,2,0,0,0,2,0
3,B,AO,3,3_8,877031,888288,11257,0.18761666666666665,B,1,16,9,5,0,0,0,0,0,0,0
3,A,AO,3,3_9,888457,892689,4232,0.07053333333333334,A,1,13,4,2,1,0,0,0,0,0,0
3,B,AO,3,3_9,888457,892689,4232,0.07053333333333334,A,1,13,3,0,0,0,0,0,0,0,0
3,A,AO,3,3_10,892861,900794,7933,0.13221666666666668,B,1,2,3,1,0,0,0,0,0,0,0
3,B,AO,3,3_10,892861,900794,7933,0.13221666666666668,B,1,2,4,1,0,0,0,0,0,0,0
3,A,AO,3,3_11,900968,909837,8869,0.14781666666666665,A,1,11,12,6,2,4,2,0,2,2,0
3,B,AO,3,3_11,900968,909837,8869,0.14781666666666665,A,1,11,4,0,0,0,0,0,0,0,0
3,A,AO,3,3_12,910009,917637,7628,0.12713333333333335,B,1,6,5,3,0,0,0,0,0,0,0
3,B,AO,3,3_12,910009,917637,7628,0.12713333333333335,B,1,6,4,1,1,0,0,0,0,0,0
3,A,AO,3,3_13,917816,930577,12761,0.2126833333333333,A,1,5,10,5,0,2,1,0,1,1,0
3,B,AO,3,3_13,917816,930577,12761,0.2126833333333333,A,1,5,11,3,0,0,0,0,0,0,0
3,A,AO,3,3_14,930744,946938,16193.999999999998,0.2699,B,1,8,25,10,2,3,3,0,3,0,0
3,B,AO,3,3_14,930744,946938,16193.999999999998,0.2699,B,1,8,14,4,2,0,0,0,0,0,0
3,A,AO,3,3_15,947108,956738,9630,0.1605,A,1,3,9,4,1,1,1,0,1,0,0
3,B,AO,3,3_15,947108,956738,9630,0.1605,A,1,3,6,0,0,0,0,0,0,0,0
3,A,AO,3,3_16,956917,965691,8774,0.14623333333333333,B,1,14,4,1,0,0,0,0,0,0,0
3,B,AO,3,3_16,956917,965691,8774,0.14623333333333333,B,1,14,10,3,2,0,0,0,0,0,0
3,A,AO,4,4_1,965875,974154,8279,0.13798333333333332,A,1,10,8,4,1,0,0,0,0,0,0
3,B,AO,4,4_1,965875,974154,8279,0.13798333333333332,A,1,10,6,1,1,0,0,0,0,0,0
3,A,AO,4,4_2,974332,983105,8773,0.14621666666666666,B,1,15,11,4,1,1,0,0,0,1,0
3,B,AO,4,4_2,974332,983105,8773,0.14621666666666666,B,1,15,7,3,1,0,0,0,0,0,0
3,A,AO,4,4_3,983273,987878,4605,0.07675000000000001,A,1,6,4,1,1,0,0,0,0,0,0
3,B,AO,4,4_3,983273,987878,4605,0.07675000000000001,A,1,6,3,0,0,0,0,0,0,0,0
3,A,AO,4,4_4,988061,996741,8680,0.14466666666666667,B,1,1,8,3,0,1,0,0,0,1,0
3,B,AO,4,4_4,988061,996741,8680,0.14466666666666667,B,1,1,6,2,1,1,0,0,0,1,0
3,A,AO,4,4_5,996919,1004344,7425,0.12375,A,1,16,7,5,0,0,0,0,0,0,0
3,B,AO,4,4_5,996919,1004344,7425,0.12375,A,1,16,1,0,0,0,0,0,0,0,0
3,A,AO,4,4_6,1004525,1008861,4336,0.07226666666666667,B,1,13,3,1,0,0,0,0,0,0,0
3,B,AO,4,4_6,1004525,1008861,4336,0.07226666666666667,B,1,13,3,2,1,0,0,0,0,0,0
3,A,AO,4,4_7,1009029,1014838,5809,0.09681666666666668,A,1,12,4,1,0,0,0,0,0,0,0
