round,trial,director,target,correct_answer,total_duration_seconds,pair,start_time_final,end_time_final
4,4_14,A,16,14,14.143,043,1112835,1126978
4,4_15,B,15,A,8.949,043,1127181,1136130
4,4_16,A,6,3,11.445,043,1136322,1147767
5,5_1,B,2,C,5.609,043,1147965,1153574
5,5_2,A,15,5,8.773,043,1153771,1162544
5,5_3,B,12,J,8.771,043,1162745,1171516
5,5_4,A,7,6,6.353,043,1171719,1178072
5,5_5,B,4,O,11.69,043,1178275,1189965
5,5_6,A,1,1,10.208,043,1190169,1200377
5,5_7,B,6,B,9.449,043,1200578,1210027
5,5_8,A,13,3,5.265,043,1210220,1215485
5,5_9,B,14,N,6.899,043,1215674,1222573
5,5_10,A,3,15,5.74,043,1222764,1228504
5,5_11,B,8,I,10.203,043,1228702,1238905
5,5_12,A,11,10,10.129,043,1239095,1249224
5,5_13,B,16,P,11.902,043,1249420,1261322
5,5_14,A,9,8,16.014,043,1261514,1277528
5,5_15,B,10,H,11.094,043,1277728,1288822
5,5_16,A,5,13,26.326,043,1289022,1315348
6,6_1,B,15,E,8.744,043,1315545,1324289
6,6_2,A,14,10,8.823,043,1324486,1333309
6,6_3,B,5,C,7.842,043,1333494,1341336
6,6_4,A,12,9,9.796,043,1341534,1351330
6,6_5,B,1,B,9.819,043,1351526,1361345
6,6_6,A,6,14,9.164,043,1361535,1370699
6,6_7,B,11,J,8.105,043,1370893,1378998
6,6_8,A,4,7,8.457,043,1379183,1387640
6,6_9,B,9,L,13.897,043,1387824,1401721
6,6_10,A,8,15,10.152,043,1401920,1412072
6,6_11,B,7,F,6.449,043,1412262,1418711
6,6_12,A,2,4,10.677,043,1418901,1429578
6,6_13,B,13,O,4.482,043,1429777,1434259
6,6_14,A,16,1,9.414,043,1434448,1443862
6,6_15,B,3,P,4.756,043,1444057,1448813
6,6_16,A,10,13,15.284,043,1449011,1464295
1,1_1,B,4,N,42.297,044,1000,43297
1,1_2,A,15,16,20.34,044,43504,63844
1,1_3,B,10,D,52.799,044,64039,116838
1,1_4,A,5,3,36.923,044,117018,153941
1,1_5,B,2,K,18.915,044,154117,173032
1,1_6,A,13,14,10.733,044,173217,183950
1,1_7,B,8,L,24.736,044,184126,208862
1,1_8,A,7,15,27.137,044,209048,236185
1,1_9,B,6,M,25.59,044,236372,261962
1,1_10,A,1,6,13.577,044,262144,275721
1,1_11,B,14,B,29.297,044,275906,305203
1,1_12,A,11,8,33.261,044,305382,338643
1,1_13,B,12,H,22.348,044,338828,361176
1,1_14,A,9,5,27.957,044,361347,389304
1,1_15,B,16,F,19.391,044,389489,408880
1,1_16,A,3,4,27.773,044,409056,436829
2,2_1,B,13,E,6.728,044,436997,443725
2,2_2,A,6,8,7.769,044,443903,451672
2,2_3,B,3,P,16.138,044,451843,467981
2,2_4,A,4,16,7.688,044,468157,475845
2,2_5,B,1,H,30.111,044,476014,506125
2,2_6,A,2,5,11.982,044,506307,518289
2,2_7,B,11,G,14.585,044,518468,533053
2,2_8,A,16,12,26.433,044,533230,559663
2,2_9,B,7,O,11.851,044,559837,571688
2,2_10,A,10,1,17.656,044,571864,589520
2,2_11,B,9,K,14.84,044,589696,604536
2,2_12,A,12,3,10.975,044,604709,615684
2,2_13,B,15,I,14.194,044,615852,630046
2,2_14,A,8,15,9.849,044,630215,640064
2,2_15,B,5,N,119.545,044,640240,759785
2,2_16,A,14,10,16.396,044,759961,776357
3,3_1,B,8,L,18.316,044,776525,794841
3,3_2,A,9,1,18.069,044,795025,813094
3,3_3,B,2,K,22.488,044,813274,835762
3,3_4,A,13,5,4.918,044,835944,840862
3,3_5,B,12,C,16.201,044,841048,857249
3,3_6,A,15,6,8.425,044,857429,865854
3,3_7,B,4,I,12.052,044,866037,878089
3,3_8,A,1,13,10.553,044,878264,888817
3,3_9,B,16,N,16.751,044,888990,905741
3,3_10,A,11,7,10.211,044,905921,916132
3,3_11,B,6,A,7.615,044,916314,923929
3,3_12,A,3,14,7.022,044,924104,931126
3,3_13,B,10,G,11.904,044,931310,943214
3,3_14,A,7,3,6.677,044,943387,950064
3,3_15,B,14,E,6.638,044,950243,956881
3,3_16,A,5,15,16.071,044,957049,973120
4,4_1,B,3,L,5.686,044,973297,978983
4,4_2,A,4,13,14.02,044,979152,993172
4,4_3,B,7,P,8.161,044,993348,1001509
4,4_4,A,10,10,14.47,044,1001688,1016158
4,4_5,B,5,G,23.202,044,1016334,1039536
4,4_6,A,8,11,7.835,044,1039705,1047540
4,4_7,B,1,M,8.871,044,1047745,1056616
4,4_8,A,2,5,8.392,044,1056786,1065178
4,4_9,B,13,O,4.172,044,1065360,1069532
4,4_10,A,14,9,6.242,044,1069714,1075956
4,4_11,B,9,C,10.246,044,1076136,1086382
4,4_12,A,12,16,7.042,044,1086562,1093604
4,4_13,B,11,I,11.35,044,1093785,1105135
4,4_14,A,16,3,12.292,044,1105312,1117604
4,4_15,B,15,K,7.288,044,1117772,1125060
4,4_16,A,6,15,21.429,044,1125229,1146658
5,5_1,B,2,L,10.962,044,1146831,1157793
5,5_2,A,15,16,7.687,044,1157974,1165661
5,5_3,B,12,F,10.901,044,1165831,1176732
5,5_4,A,7,12,7.232,044,1176907,1184139
5,5_5,B,4,K,8.35,044,1184314,1192664
5,5_6,A,1,8,10.839,044,1192838,1203677
5,5_7,B,6,J,7.337,044,1203847,1211184
5,5_8,A,13,7,4.064,044,1211354,1215418
5,5_9,B,14,I,4.794,044,1215591,1220385
5,5_10,A,3,5,4.293,044,1220562,1224855
5,5_11,B,8,H,16.626,044,1225032,1241658
5,5_12,A,11,6,10.159,044,1241830,1251989
5,5_13,B,16,N,28.882,044,1252156,1281038
5,5_14,A,9,15,17,044,1281215,1298215
5,5_15,B,10,M,9.486,044,1298396,1307882
5,5_16,A,5,2,9.037,044,1308055,1317092
6,6_1,B,15,C,5.646,044,1317263,1322909
6,6_2,A,14,14,5.336,044,1323084,1328420
6,6_3,B,5,F,11.169,044,1328589,1339758
6,6_4,A,12,5,7.289,044,1339933,1347222
6,6_5,B,1,G,10.286,044,1347406,1357692
6,6_6,A,6,4,8.308,044,1357865,1366173
6,6_7,B,11,B,8.419,044,1366355,1374774
6,6_8,A,4,1,9.291,044,1374946,1384237
6,6_9,B,9,O,8.357,044,1384405,1392762
6,6_10,A,8,10,6.756,044,1392945,1399701
6,6_11,B,7,A,6.549,044,1399868,1406417
6,6_12,A,2,11,8.803,044,1406591,1415394
6,6_13,B,13,M,3.762,044,1415565,1419327
6,6_14,A,16,8,12.55,044,1419502,1432052
6,6_15,B,3,K,5.82,044,1432229,1438049
6,6_16,A,10,15,11.771,044,1438218,1449989
1,1_1,A,3,13,79.258,045,1000,80258
1,1_2,B,16,L,40.352,045,80452,120804
1,1_3,A,9,8,33.001,045,120988,153989
1,1_4,B,12,E,18.59,045,154183,172773
1,1_5,A,11,1,32.616,045,172966,205582
1,1_6,B,14,F,26.22,045,205762,231982
1,1_7,A,1,10,18.455,045,232168,250623
1,1_8,B,6,M,19.235,045,250818,270053
1,1_9,A,7,5,60.058,045,270235,330293
1,1_10,B,8,B,34.497,045,330487,364984
1,1_11,A,13,3,14.567,045,365167,379734
1,1_12,B,2,A,19.362,045,379914,399276
1,1_13,A,5,6,40.813,045,399464,440277
1,1_14,B,10,D,28.085,045,440466,468551
1,1_15,A,15,2,21.306,045,468741,490047
1,1_16,B,4,G,21.995,045,490226,512221
2,2_1,A,14,11,27.985,045,512412,540397
2,2_2,B,5,H,26.136,045,540570,566706
2,2_3,A,8,15,20.801,045,566893,587694
2,2_4,B,15,D,16.889,045,587878,604767
2,2_5,A,12,10,10.118,045,604943,615061
2,2_6,B,9,B,18.575,045,615235,633810
2,2_7,A,10,13,17.469,045,633985,651454
2,2_8,B,7,L,14.547,045,651634,666181
2,2_9,A,16,16,27.303,045,666363,693666
2,2_10,B,11,G,20.618,045,693854,714472
2,2_11,A,2,5,8.206,045,714655,722861
2,2_12,B,1,P,25.433,045,723046,748479
2,2_13,A,4,14,24.53,045,748652,773182
2,2_14,B,3,I,7.79,045,773357,781147
2,2_15,A,6,12,38.048,045,781330,819378
2,2_16,B,13,N,16.984,045,819564,836548
3,3_1,A,5,5,18.819,045,836728,855547
3,3_2,B,14,G,14.999,045,855728,870727
3,3_3,A,7,13,8.596,045,870908,879504
3,3_4,B,10,L,20.238,045,879683,899921
3,3_5,A,3,4,11.831,045,900100,911931
3,3_6,B,6,J,8.148,045,912111,920259
3,3_7,A,11,15,12.771,045,920435,933206
3,3_8,B,16,M,17.745,045,933379,951124
3,3_9,A,1,9,11.318,045,951312,962630
3,3_10,B,4,H,9.157,045,962805,971962
3,3_11,A,15,10,12.533,045,972147,984680
3,3_12,B,12,F,5.236,045,984858,990094
3,3_13,A,13,3,10.023,045,990279,1000302
3,3_14,B,2,B,9.491,045,1000488,1009979
3,3_15,A,9,12,13.59,045,1010163,1023753
3,3_16,B,8,C,10.542,045,1023925,1034467
4,4_1,A,6,9,9.597,045,1034651,1044248
4,4_2,B,15,K,11.193,045,1044426,1055619
4,4_3,A,16,16,13.656,045,1055803,1069459
4,4_4,B,11,M,17.134,045,1069632,1086766
4,4_5,A,12,7,6.067,045,1086947,1093014
4,4_6,B,9,A,14.387,045,1093185,1107572
4,4_7,A,14,2,10.145,045,1107748,1117893
4,4_8,B,13,G,8.51,045,1118074,1126584
4,4_9,A,2,5,4.62,045,1126765,1131385
4,4_10,B,1,E,11.888,045,1131569,1143457
4,4_11,A,8,8,6.616,045,1143629,1150245
4,4_12,B,5,B,9.737,045,1150419,1160156
4,4_13,A,10,12,12.012,045,1160344,1172356
4,4_14,B,7,H,16.144,045,1172538,1188682
4,4_15,A,4,6,15.392,045,1188869,1204261
4,4_16,B,3,D,5.003,045,1204432,1209435
5,5_1,A,5,13,10.029,045,1209604,1219633
5,5_2,B,10,P,14.953,045,1219812,1234765
5,5_3,A,9,5,17.838,045,1234942,1252780
5,5_4,B,16,B,8.755,045,1252958,1261713
5,5_5,A,11,3,10.61,045,1261882,1272492
5,5_6,B,8,F,8.387,045,1272658,1281045
5,5_7,A,3,14,5.946,045,1281216,1287162
5,5_8,B,14,O,6.583,045,1287338,1293921
5,5_9,A,13,8,8.03,045,1294094,1302124
5,5_10,B,6,M,7.663,045,1302301,1309964
5,5_11,A,1,4,7.64,045,1310141,1317781
5,5_12,B,4,E,9.325,045,1317948,1327273
5,5_13,A,7,2,13.556,045,1327440,1340996
5,5_14,B,12,H,5.064,045,1341168,1346232
5,5_15,A,15,1,15.568,045,1346406,1361974
5,5_16,B,2,I,5.382,045,1362153,1367535
6,6_1,A,10,3,9.201,045,1367708,1376909
6,6_2,B,3,N,4.6,045,1377083,1381683
6,6_3,A,16,5,13.9,045,1381854,1395754
6,6_4,B,13,D,7.094,045,1395933,1403027
6,6_5,A,2,1,6.502,045,1403206,1409708
6,6_6,B,7,O,13.842,045,1409878,1423720
6,6_7,A,8,2,9.325,045,1423890,1433215
6,6_8,B,9,I,11.994,045,1433382,1445376
6,6_9,A,4,10,8.997,045,1445543,1454540
6,6_10,B,11,C,6.416,045,1454717,1461133
6,6_11,A,6,11,5.107,045,1461306,1466413
6,6_12,B,1,E,7.498,045,1466594,1474092
6,6_13,A,12,6,5.426,045,1474268,1479694
6,6_14,B,5,H,4.749,045,1479872,1484621
6,6_15,A,14,14,6.844,045,1484793,1491637
6,6_16,B,15,P,6.674,045,1491816,1498490
1,1_1,A,3,2,51.992,046,1000,52992
1,1_2,B,16,F,58.2,046,53196,111396
1,1_3,A,9,13,59.58,046,111580,171160
1,1_4,B,12,P,21.865,046,171349,193214
1,1_5,A,11,8,26.913,046,193401,220314
1,1_6,B,14,J,14.363,046,220508,234871
1,1_7,A,1,14,20.754,046,235054,255808
1,1_8,B,6,D,20.312,046,255989,276301
1,1_9,A,7,5,21.958,046,276491,298449
1,1_10,B,8,E,13.883,046,298643,312526
1,1_11,A,13,1,12.971,046,312706,325677
1,1_12,B,2,M,13.424,046,325867,339291
1,1_13,A,5,11,37.866,046,339479,377345
1,1_14,B,10,A,29.738,046,377545,407283
1,1_15,A,15,12,17.852,046,407472,425324
1,1_16,B,4,K,10.934,046,425521,436455
2,2_1,A,14,7,21.319,046,436647,457966
2,2_2,B,5,H,11.13,046,458149,469279
2,2_3,A,8,15,14.591,046,469459,484050
2,2_4,B,15,A,13.129,046,484239,497368
2,2_5,A,12,5,9.506,046,497550,507056
2,2_6,B,9,G,12.706,046,507242,519948
2,2_7,A,10,11,11.706,046,520137,531843
2,2_8,B,7,F,11.479,046,532030,543509
2,2_9,A,16,4,18.387,046,543691,562078
2,2_10,B,11,B,11.914,046,562273,574187
2,2_11,A,2,2,7.417,046,574367,581784
2,2_12,B,1,O,19.09,046,581974,601064
2,2_13,A,4,9,8.307,046,601257,609564
2,2_14,B,3,J,11.19,046,609748,620938
2,2_15,A,6,12,13.092,046,621125,634217
2,2_16,B,13,C,16.418,046,634403,650821
3,3_1,A,5,15,14.062,046,651001,665063
3,3_2,B,14,P,9.14,046,665247,674387
3,3_3,A,7,14,6.969,046,674571,681540
3,3_4,B,10,E,9.163,046,681728,690891
3,3_5,A,3,6,10.479,046,691086,701565
3,3_6,B,6,M,31.148,046,701745,732893
3,3_7,A,11,9,11.41,046,733073,744483
3,3_8,B,16,C,17.563,046,744666,762229
3,3_9,A,1,4,7.501,046,762415,769916
3,3_10,B,4,F,5.264,046,770105,775369
3,3_11,A,15,7,9.747,046,775560,785307
3,3_12,B,12,I,7.328,046,785502,792830
3,3_13,A,13,8,6.447,046,793025,799472
3,3_14,B,2,D,4.974,046,799664,804638
3,3_15,A,9,5,8.51,046,804819,813329
3,3_16,B,8,H,19.678,046,813509,833187
4,4_1,A,6,8,7.517,046,833377,840894
4,4_2,B,15,L,7.408,046,841084,848492
4,4_3,A,16,5,9.234,046,848674,857908
4,4_4,B,11,M,7.091,046,858098,865189
4,4_5,A,12,14,5.634,046,865371,871005
4,4_6,B,9,P,10.189,046,871193,881382
4,4_7,A,14,15,8.321,046,881569,889890
4,4_8,B,13,F,7.285,046,890076,897361
4,4_9,A,2,3,5.393,046,897550,902943
4,4_10,B,1,C,4.927,046,903138,908065
4,4_11,A,8,1,9.765,046,908259,918024
4,4_12,B,5,O,6.772,046,918218,924990
4,4_13,A,10,7,13.068,046,925174,938242
4,4_14,B,7,A,5.512,046,938435,943947
4,4_15,A,4,9,5.008,046,944140,949148
4,4_16,B,3,H,4.062,046,949328,953390
5,5_1,A,5,1,8.104,046,953582,961686
5,5_2,B,10,B,4.557,046,961872,966429
5,5_3,A,9,8,10.275,046,966610,976885
5,5_4,B,16,C,7.705,046,977069,984774
5,5_5,A,11,5,6.09,046,984959,991049
5,5_6,B,8,O,6.113,046,991231,997344
5,5_7,A,3,13,5.181,046,997537,1002718
5,5_8,B,14,F,7.597,046,1002908,1010505
5,5_9,A,13,15,5.66,046,1010698,1016358
5,5_10,B,6,P,7.337,046,1016537,1023874
5,5_11,A,1,12,5.874,046,1024060,1029934
5,5_12,B,4,G,4.347,046,1030115,1034462
5,5_13,A,7,6,8.4,046,1034653,1043053
5,5_14,B,12,L,6.944,046,1043243,1050187
5,5_15,A,15,4,7.657,046,1050366,1058023
5,5_16,B,2,J,4.702,046,1058206,1062908
6,6_1,A,10,5,9.839,046,1063094,1072933
6,6_2,B,3,G,5.678,046,1073120,1078798
6,6_3,A,16,3,17.84,046,1078991,1096831
6,6_4,B,13,L,5.16,046,1097024,1102184
6,6_5,A,2,9,4.254,046,1102378,1106632
6,6_6,B,7,F,4.22,046,1106816,1111036
6,6_7,A,8,16,11.408,046,1111219,1122627
6,6_8,B,9,N,6.17,046,1122813,1128983
6,6_9,A,4,1,7.543,046,1129168,1136711
6,6_10,B,11,D,6.455,046,1136892,1143347
6,6_11,A,6,8,5.536,046,1143531,1149067
6,6_12,B,1,H,3.876,046,1149253,1153129
6,6_13,A,12,6,5.693,046,1153323,1159016
6,6_14,B,5,C,8.767,046,1159195,1167962
6,6_15,A,14,7,5.944,046,1168152,1174096
6,6_16,B,15,J,4.915,046,1174274,1179189
1,1_1,A,3,16,32.701,047,1000,33701
1,1_2,B,16,L,29.185,047,33912,63097
1,1_3,A,9,11,42.451,047,63288,105739
1,1_4,B,12,H,24.495,047,105925,130420
1,1_5,A,11,8,26.25,047,130613,156863
1,1_6,B,14,I,17.963,047,157053,175016
1,1_7,A,1,7,22.197,047,175202,197399
1,1_8,B,6,J,18.399,047,197589,215988
1,1_9,A,7,9,13.763,047,216171,229934
1,1_10,B,8,P,21.23,047,230117,251347
1,1_11,A,13,12,18.295,047,251536,269831
1,1_12,B,2,C,16.187,047,270018,286205
1,1_13,A,5,13,24.887,047,286383,311270
1,1_14,B,10,E,31.298,047,311455,342753
1,1_15,A,15,2,19.992,047,342932,362924
1,1_16,B,4,B,7.069,047,363116,370185
2,2_1,A,14,14,10.589,047,370373,380962
2,2_2,B,5,O,9.134,047,381149,390283
2,2_3,A,8,2,9.133,047,390474,399607
2,2_4,B,15,K,7.957,047,399798,407755
2,2_5,A,12,12,13.861,047,407922,421783
2,2_6,B,9,C,15.213,047,421951,437164
2,2_7,A,10,13,15.233,047,437348,452581
2,2_8,B,7,E,6.877,047,452761,459638
2,2_9,A,16,8,11.01,047,459817,470827
2,2_10,B,11,G,8.174,047,471010,479184
2,2_11,A,2,15,7.148,047,479351,486499
2,2_12,B,1,B,6.932,047,486674,493606
2,2_13,A,4,10,6.138,047,493780,499918
2,2_14,B,3,L,4.866,047,500086,504952
2,2_15,A,6,5,5.177,047,505124,510301
2,2_16,B,13,A,8.8,047,510478,519278
3,3_1,A,5,13,7.123,047,519453,526576
3,3_2,B,14,M,10.977,047,526759,537736
3,3_3,A,7,15,9.444,047,537919,547363
3,3_4,B,10,D,10.415,047,547544,557959
3,3_5,A,3,3,3.728,047,558136,561864
3,3_6,B,6,K,4.31,047,562040,566350
3,3_7,A,11,8,9.07,047,566527,575597
3,3_8,B,16,G,5.598,047,575769,581367
3,3_9,A,1,6,4.518,047,581540,586058
3,3_10,B,4,A,4.637,047,586228,590865
3,3_11,A,15,5,7.022,047,591032,598054
3,3_12,B,12,J,5.555,047,598221,603776
3,3_13,A,13,7,7.538,047,603943,611481
3,3_14,B,2,H,3.518,047,611650,615168
3,3_15,A,9,11,7.564,047,615336,622900
3,3_16,B,8,N,5.561,047,623076,628637
4,4_1,A,6,14,6.515,047,628815,635330
4,4_2,B,15,J,5.501,047,635504,641005
4,4_3,A,16,11,10.967,047,641176,652143
4,4_4,B,11,C,4.961,047,652319,657280
4,4_5,A,12,3,5.175,047,657456,662631
4,4_6,B,9,P,5.81,047,662811,668621
4,4_7,A,14,13,5.306,047,668800,674106
4,4_8,B,13,B,8.049,047,674288,682337
4,4_9,A,2,9,3.521,047,682512,686033
4,4_10,B,1,K,4.315,047,686215,690530
4,4_11,A,8,7,4.48,047,690702,695182
4,4_12,B,5,H,4.408,047,695356,699764
4,4_13,A,10,12,9.025,047,699944,708969
4,4_14,B,7,D,9.3,047,709152,718452
4,4_15,A,4,8,4.681,047,718627,723308
4,4_16,B,3,L,3.32,047,723481,726801
5,5_1,A,5,1,7.679,047,726967,734646
5,5_2,B,10,G,6.508,047,734824,741332
5,5_3,A,9,6,5.038,047,741496,746534
5,5_4,B,16,L,3.785,047,746701,750486
5,5_5,A,11,5,6.4,047,750654,757054
5,5_6,B,8,E,7.903,047,757227,765130
5,5_7,A,3,11,4.586,047,765301,769887
5,5_8,B,14,A,7.092,047,770055,777147
5,5_9,A,13,15,5.331,047,777328,782659
5,5_10,B,6,B,4.586,047,782833,787419
5,5_11,A,1,10,5.147,047,787587,792734
5,5_12,B,4,D,5.304,047,792908,798212
5,5_13,A,7,3,5.461,047,798379,803840
5,5_14,B,12,M,4.573,047,804018,808591
5,5_15,A,15,16,5.523,047,808772,814295
5,5_16,B,2,F,3.934,047,814460,818394
6,6_1,A,10,1,5.926,047,818564,824490
6,6_2,B,3,M,10.806,047,824669,835475
6,6_3,A,16,9,3.958,047,835645,839603
6,6_4,B,13,E,7.756,047,839782,847538
6,6_5,A,2,15,5.908,047,847706,853614
6,6_6,B,7,L,5.563,047,853794,859357
6,6_7,A,8,8,4.154,047,859533,863687
6,6_8,B,9,K,7.713,047,863853,871566
6,6_9,A,4,16,5.647,047,871743,877390
6,6_10,B,11,F,5.041,047,877565,882606
6,6_11,A,6,14,4.102,047,882786,886888
6,6_12,B,1,O,5.025,047,887057,892082
6,6_13,A,12,7,4.908,047,892261,897169
6,6_14,B,5,G,3.211,047,897349,900560
6,6_15,A,14,11,6.101,047,900735,906836
6,6_16,B,15,I,9.951,047,907008,916959
1,1_1,B,3,H,36.412,048,1000,37412
1,1_2,A,16,2,33.646,048,37615,71261
1,1_3,B,9,B,48.523,048,71444,119967
1,1_4,A,12,14,28.763,048,120154,148917
1,1_5,B,11,K,43.606,048,149112,192718
1,1_6,A,14,7,14.43,048,192900,207330
1,1_7,B,1,E,20.511,048,207513,228024
1,1_8,A,6,12,13.931,048,228215,242146
1,1_9,B,7,I,40.54,048,242344,282884
1,1_10,A,8,3,27.423,048,283079,310502
1,1_11,B,13,N,9.921,048,310686,320607
1,1_12,A,2,13,13.698,048,320795,334493
1,1_13,B,5,J,42.661,048,334674,377335
1,1_14,A,10,1,18.599,048,377528,396127
1,1_15,B,15,A,15.088,048,396311,411399
1,1_16,A,4,5,13.879,048,411591,425470
2,2_1,B,14,H,13.497,048,425653,439150
2,2_2,A,5,12,15.241,048,439332,454573
2,2_3,B,8,A,12.416,048,454762,467178
2,2_4,A,15,9,17.038,048,467373,484411
2,2_5,B,12,P,28.823,048,484588,513411
2,2_6,A,9,15,24.856,048,513597,538453
2,2_7,B,10,I,11.964,048,538635,550599
2,2_8,A,7,3,10.947,048,550779,561726
2,2_9,B,16,G,47.347,048,561906,609253
2,2_10,A,11,7,12.016,048,609430,621446
2,2_11,B,2,L,11.777,048,621624,633401
2,2_12,A,1,14,15.119,048,633585,648704
2,2_13,B,4,E,11.909,048,648881,660790
2,2_14,A,3,1,10.479,048,660959,671438
2,2_15,B,6,N,12.707,048,671618,684325
2,2_16,A,13,8,13.503,048,684496,697999
3,3_1,B,5,O,14.588,048,698174,712762
3,3_2,A,14,16,10.54,048,712937,723477
3,3_3,B,7,M,12.399,048,723647,736046
3,3_4,A,10,11,9.192,048,736224,745416
3,3_5,B,3,F,12.189,048,745582,757771
3,3_6,A,6,6,11.886,048,757943,769829
3,3_7,B,11,N,10.177,048,770004,780181
3,3_8,A,16,7,20.841,048,780363,801204
3,3_9,B,1,L,18.523,048,801381,819904
3,3_10,A,4,12,13.166,048,820081,833247
3,3_11,B,15,K,22.753,048,833426,856179
3,3_12,A,12,8,9.799,048,856346,866145
3,3_13,B,13,E,8.681,048,866321,875002
3,3_14,A,2,13,10.955,048,875179,886134
3,3_15,B,9,I,10.739,048,886305,897044
3,3_16,A,8,15,12,048,897215,909215
4,4_1,B,6,K,10.688,048,909392,920080
4,4_2,A,15,7,10.343,048,920251,930594
4,4_3,B,16,E,13.581,048,930761,944342
4,4_4,A,11,6,11.014,048,944523,955537
4,4_5,B,12,C,13.112,048,955716,968828
4,4_6,A,9,14,11.608,048,969011,980619
4,4_7,B,14,D,7.881,048,980787,988668
4,4_8,A,13,16,7.103,048,988844,995947
4,4_9,B,2,B,6.881,048,996117,1002998
4,4_10,A,1,3,9.955,048,1003174,1013129
4,4_11,B,8,M,8.422,048,1013299,1021721
4,4_12,A,5,10,10.956,048,1021890,1032846
4,4_13,B,10,J,8.342,048,1033016,1041358
4,4_14,A,7,5,9.504,048,1041524,1051028
4,4_15,B,4,L,13.853,048,1051199,1065052
4,4_16,A,3,2,7.854,048,1065228,1073082
5,5_1,B,5,D,7.432,048,1073251,1080683
5,5_2,A,10,16,9.445,048,1080858,1090303
5,5_3,B,9,I,15.494,048,1090483,1105977
5,5_4,A,16,13,9.539,048,1106147,1115686
5,5_5,B,11,A,8.513,048,1115872,1124385
5,5_6,A,8,11,7.555,048,1124563,1132118
5,5_7,B,3,F,7.11,048,1132303,1139413
5,5_8,A,14,12,9.954,048,1139593,1149547
5,5_9,B,13,G,6.194,048,1149735,1155929
5,5_10,A,6,10,7.946,048,1156107,1164053
5,5_11,B,1,P,7.767,048,1164231,1171998
5,5_12,A,4,3,9.544,048,1172171,1181715
5,5_13,B,7,H,37.793,048,1181896,1219689
5,5_14,A,12,7,11.335,048,1219863,1231198
5,5_15,B,15,C,10.588,048,1231373,1241961
5,5_16,A,2,2,7.427,048,1242149,1249576
6,6_1,B,10,D,8.805,048,1249755,1258560
6,6_2,A,3,8,6.247,048,1258747,1264994
6,6_3,B,16,G,11.449,048,1265169,1276618
6,6_4,A,13,7,6.376,048,1276796,1283172
6,6_5,B,2,P,7.636,048,1283351,1290987
6,6_6,A,7,9,5.365,048,1291175,1296540
6,6_7,B,8,A,5.177,048,1296713,1301890
6,6_8,A,9,16,8.312,048,1302068,1310380
6,6_9,B,4,M,18.526,048,1310558,1329084
6,6_10,A,11,10,8.989,048,1329258,1338247
6,6_11,B,6,O,6.753,048,1338433,1345186
6,6_12,A,1,14,9.794,048,1345372,1355166
6,6_13,B,12,J,7.09,048,1355347,1362437
6,6_14,A,5,5,8.024,048,1362620,1370644
6,6_15,B,14,E,14.548,048,1370828,1385376
6,6_16,A,15,11,9.982,048,1385557,1395539
